name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-32';0.000000;-8.294387e-01;-2.187770e+01;-9.905421e+00;4.478073e+00;-8.888709e+00;-5.175708e+00;-5.498916e+00;-1.169767e+01;-2.043439e+01;-1.303585e+01;-1.302259e+01;2.824545e+00;6.588557e+01;6.625282e-02;2.836758e-01;-1.159469e+00;-8.687800e-01;-5.921066e-01;-6.964087e-01;-8.120184e-02;3.143150e-01;-7.931799e-01;7.737566e-01;1.153335e+00;-8.184267e-01;3.594971e-03;-5.434976e-02;2.483145e-01;-1.740527e-01;1.743690e-02;2.537695e-01;1.815369e-01;-4.340345e-01;-5.233144e-01;-6.184945e-02;4.976769e-01;4.247620e-01;3.855012e-01;-9.128571e-03
'training-32';0.010000;-2.163557e-01;-1.903808e+01;-5.548697e+00;1.280275e+01;-5.609257e+00;-7.010396e+00;-5.008384e+00;-1.631441e+01;-2.365597e+01;-1.259576e+01;-1.243892e+01;-4.559452e+00;6.624449e+01;-3.129287e-01;1.142513e+00;-1.481711e+00;-2.855744e-01;-8.476610e-02;1.175817e-01;1.103231e+00;8.566078e-01;-5.624841e-01;3.455995e+00;2.310802e+00;-1.320195e+00;-1.217712e-01;2.734370e-02;1.276094e-01;-1.002012e-01;7.141668e-02;2.069015e-01;-3.266281e-01;-1.022078e+00;-1.185648e+00;4.206334e-02;4.743202e-01;6.082954e-01;7.398613e-01;-3.683235e-02
'training-32';0.020000;-8.047161e-01;-2.187913e+01;-1.788113e+01;-4.028168e+00;-1.348897e+01;-7.740407e+00;-6.150191e+00;-7.817728e+00;-2.278950e+01;-9.387108e+00;-7.547755e+00;2.424410e+00;6.572409e+01;-1.590519e-02;1.095830e+00;-1.868612e+00;-1.073198e+00;4.230704e-01;-1.957196e-01;-2.843591e+00;-2.573403e+00;-1.217775e+00;1.921022e+00;2.698412e+00;1.359964e+00;2.063522e-02;2.236830e-01;3.858373e-02;3.900347e-01;8.059238e-01;3.499433e-01;-6.957318e-01;-7.847925e-01;-1.136881e+00;3.575055e-01;5.101972e-02;2.410887e-01;4.028265e-01;-4.893433e-02
'training-32';0.030000;-2.406444e+00;-1.616442e+01;-1.332612e+01;7.303321e+00;-7.012410e+00;-3.305449e+00;3.428747e-01;-9.354607e+00;-2.206926e+01;2.419758e+00;-4.205999e+00;-3.576363e+00;6.535746e+01;2.440503e-01;5.156458e-01;-1.305904e+00;-4.094875e-01;-6.518769e-02;-2.579894e+00;-3.810400e+00;-4.170065e+00;-3.705656e-01;2.571725e+00;3.422274e+00;1.791684e+00;-1.890869e-01;2.213620e-01;-3.315688e-01;5.083387e-01;7.106183e-01;-2.986512e-01;-1.015891e+00;-3.541528e-01;-5.518175e-01;6.051639e-01;-7.701268e-01;-5.373393e-01;-5.754950e-02;-1.339089e-02
'training-32';0.040000;1.860793e-01;-1.783538e+01;-1.535977e+01;1.861798e+00;-6.071781e+00;-8.006779e+00;-2.239250e+01;-2.804459e+01;-2.731662e+01;-1.093850e+01;-3.646992e+00;9.132820e+00;6.643227e+01;9.061783e-01;7.900280e-01;7.028010e-01;3.222795e+00;1.147821e+00;-2.826329e+00;-1.548349e+00;-2.856752e+00;8.983885e-01;1.470990e+00;1.803043e+00;-3.602341e-01;-2.074188e-01;-6.952497e-02;-3.396943e-01;5.815928e-01;4.004893e-01;-4.778383e-01;1.979187e-01;1.554980e+00;1.193462e+00;7.066297e-01;-8.372995e-01;-1.198248e+00;-8.213469e-01;4.428001e-02
'training-32';0.050000;5.084981e-01;-1.848173e+01;-1.333890e+01;7.810334e+00;-9.643789e+00;-1.977668e+01;-1.593923e+01;-2.705131e+01;-2.324524e+01;1.038559e+00;2.722073e+00;1.044765e+00;6.494497e+01;3.328397e-01;-3.624302e-01;-2.257237e-01;1.119520e+00;-1.940397e+00;-3.646567e+00;-1.315154e+00;-1.760805e+00;1.405254e+00;-1.696229e-01;7.179017e-02;-7.478437e-01;-7.469864e-02;-2.258641e-01;-2.057110e-01;5.730496e-01;-7.868755e-01;5.120547e-02;1.879042e+00;2.132267e+00;1.769928e+00;1.298340e-01;-1.159861e+00;-1.171808e+00;-9.007466e-02;1.737579e-01
'training-32';0.060000;2.268704e+00;-1.677034e+01;-1.436074e+01;1.183230e+01;-6.434175e+00;-1.363644e+01;-5.750885e+00;-1.325314e+01;-1.770956e+01;-1.341557e+00;-1.996576e+00;-1.687324e+00;6.489324e+01;-4.079247e-01;-1.636036e-01;4.992616e-01;1.647442e-01;-1.028516e+00;1.327210e+00;3.683685e+00;2.189275e+00;1.427464e+00;-8.948016e-01;-1.617586e+00;-1.477007e+00;1.848412e-01;-3.316812e-01;-1.895812e-01;3.535939e-01;-1.764939e+00;1.965876e-01;1.885951e+00;1.377013e+00;1.133712e+00;-1.109955e+00;-1.238122e+00;-2.261161e-01;9.352354e-02;1.138523e-01
'training-32';0.070000;-1.783558e+00;-1.850910e+01;-1.495426e+01;7.915670e+00;-1.653320e+01;-1.872345e+01;-1.455371e+01;-2.555436e+01;-1.984652e+01;-3.226826e+00;-4.672256e+00;-1.905510e+00;6.575348e+01;-2.282189e-01;-3.609333e-02;1.661114e+00;-2.814840e+00;1.279008e+00;4.738548e+00;4.234917e+00;2.156561e+00;1.406651e-02;-2.044682e+00;-7.264537e-01;1.899698e+00;4.835724e-01;-4.977849e-02;1.284756e-02;2.611013e-01;-8.494902e-01;1.068979e+00;1.517999e+00;8.539928e-01;4.250946e-01;-1.729474e+00;-1.027458e+00;2.154695e-01;-2.217712e-01;-4.380745e-02
'training-32';0.080000;-7.075164e-01;-1.863972e+01;-1.205578e+01;2.632851e+00;-7.769657e+00;-1.897341e+00;-4.666838e+00;-1.784669e+01;-2.187866e+01;-1.327981e+01;-8.037760e+00;3.222923e+00;6.695222e+01;-4.716982e-01;-3.210464e-01;1.527352e+00;-3.634718e+00;5.210559e-01;2.410870e+00;2.561680e+00;8.531269e-01;-3.955793e+00;-3.782090e+00;1.071584e+00;-1.216387e+00;8.270721e-02;1.429229e-01;1.587601e-01;-3.590616e-01;2.477035e-01;4.943459e-01;-6.311494e-01;-7.907952e-01;-1.064337e+00;-1.179793e+00;-7.261729e-03;7.747150e-01;-4.656273e-01;-1.900216e-01
'training-32';0.090000;8.555138e-01;-1.772751e+01;-6.185807e+00;-1.664138e+00;-2.581007e+00;-1.953488e+00;4.693333e+00;-1.397173e+01;-2.109035e+01;-3.215724e+00;2.110396e+00;8.088129e+00;6.633334e+01;1.158340e-01;-2.194710e-01;5.657374e-01;-1.228199e+00;2.629712e+00;3.401600e+00;3.515812e+00;1.032742e+00;-4.550487e+00;-3.863268e+00;-1.954477e-01;-1.987010e+00;-2.426689e-01;1.519782e-01;3.199477e-01;-8.936518e-01;1.358998e+00;-1.864332e-01;-1.570658e+00;-1.833837e+00;-1.316994e+00;6.346693e-01;1.034810e+00;3.232046e-02;-1.049669e+00;-2.188806e-01
