name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-52';0.000000;-7.566181e+00;-1.058934e+01;-2.346751e+01;5.114308e+00;-1.375046e+01;-1.211216e+00;-1.007996e+01;-9.199213e+00;-1.923974e+01;-1.535121e+00;-1.576888e+00;4.865862e+00;6.298289e+01;9.941649e-01;-1.587088e+00;-3.219881e-01;-1.787075e+00;5.273892e-01;-2.294251e+00;2.292945e+00;6.148695e-01;6.079205e+00;3.215921e+00;-1.891012e+00;-5.704618e+00;-6.508724e-01;-1.912164e-01;2.893711e-02;5.680491e-01;-3.101354e-01;2.038639e-01;7.613033e-02;-9.375766e-01;-1.308788e-01;-9.361560e-01;-9.037277e-01;7.326100e-01;7.203413e-01;-7.464226e-02
'training-52';0.010000;-5.632400e+00;-1.712215e+01;-2.328824e+01;1.987763e+00;-8.954146e+00;-7.942970e+00;4.101812e+00;-2.804724e+00;-2.494160e+00;4.177737e+00;-1.083085e+01;-1.417194e+01;5.999401e+01;9.190609e-01;-1.636269e+00;1.146211e+00;-2.455688e+00;5.397342e-01;-1.853008e+00;6.964419e-01;6.119865e-01;4.520134e+00;1.896174e+00;1.646017e-01;-4.936314e+00;-7.622143e-01;-4.085101e-01;4.816396e-01;7.365035e-01;-2.470183e-02;2.159500e-01;4.973779e-01;-1.686264e+00;-4.516882e-01;-2.149263e+00;-1.793586e+00;1.121933e+00;1.854536e+00;3.347210e-02
'training-52';0.020000;-3.562248e+00;-1.525838e+01;-2.516708e+01;-2.257793e+00;-1.351166e+01;-9.316592e+00;-5.706113e+00;-9.322110e+00;2.783487e+00;1.168805e+01;-6.404968e+00;-1.413833e+01;6.122297e+01;7.563481e-02;-1.417812e+00;1.784158e+00;-3.003445e+00;1.540536e+00;-2.134221e+00;-1.596686e+00;-3.808289e-02;2.177960e+00;-6.428450e-01;7.442316e-01;-2.487064e+00;-9.684128e-01;-5.291908e-01;7.551107e-01;5.419167e-01;3.309172e-01;8.896638e-02;9.088176e-01;-1.192850e+00;-5.521501e-01;-2.734908e+00;-1.874583e+00;4.549773e-01;2.228914e+00;5.295547e-02
'training-52';0.030000;-4.972844e+00;-1.643617e+01;-1.688666e+01;-3.478083e+00;-1.117118e+01;-6.423567e+00;-8.784668e+00;-6.077832e+00;-7.650691e+00;1.334163e+00;1.660160e+00;-1.031361e+01;6.005178e+01;-5.891205e-01;7.364720e-01;2.307456e+00;-1.302399e+00;1.100566e+00;1.126234e-01;-4.193559e+00;-1.317096e+00;-2.716487e+00;-3.822625e+00;2.401030e+00;1.959285e+00;-3.247418e-01;-3.054144e-01;1.001712e+00;-2.799712e-01;1.068775e+00;1.424367e-01;9.830230e-01;-1.588552e-01;-4.184725e-01;-1.781572e+00;-7.142828e-01;-7.035150e-01;1.988596e+00;2.153027e-01
'training-52';0.040000;-7.517785e+00;-1.802139e+01;-1.774751e+01;-7.169996e+00;-4.939257e+00;-1.264202e+01;-1.162014e+01;-7.753074e+00;-5.771678e+00;-3.327559e+00;-4.101234e+00;-9.498623e+00;5.811194e+01;-8.976983e-01;1.002096e+00;1.806973e+00;-7.091336e-01;6.918055e-01;1.267022e+00;-1.226307e+00;-1.181340e+00;-3.977026e+00;-3.297592e+00;-7.343392e-01;1.992154e+00;-6.048313e-01;-4.269346e-01;1.190964e+00;-8.393410e-01;1.790099e+00;3.129640e-01;7.669750e-01;6.795353e-01;-1.472762e-01;-4.863053e-01;3.782397e-01;-5.955301e-01;1.408844e+00;5.370408e-01
'training-52';0.050000;-6.600233e+00;-1.205828e+01;-1.546075e+01;-2.068131e+00;-7.737522e+00;-5.717139e+00;-1.390897e+01;-1.017472e+01;-1.179901e+01;-7.427581e+00;2.243397e-02;-6.695373e+00;5.992582e+01;-1.213445e-01;2.162337e+00;-2.650517e-01;1.741029e+00;1.676283e+00;1.361486e+00;-2.830234e-01;-9.087473e-01;-1.310234e+00;-3.478664e-01;-2.613688e+00;2.767056e+00;1.325085e-01;-1.244529e+00;1.260148e+00;-1.098833e+00;1.023038e+00;8.952131e-01;-7.894868e-02;7.513539e-01;3.253529e-01;1.078653e+00;7.341012e-01;-2.602566e-02;3.544567e-01;8.608972e-01
'training-52';0.060000;-7.237044e+00;-1.243684e+01;-1.684518e+01;-6.508437e+00;-1.176947e+01;-3.334697e+00;-9.275498e+00;-1.318037e+01;-1.502748e+01;-4.190329e-01;-9.257801e+00;-5.986676e+00;5.826180e+01;-2.292926e+00;3.824078e+00;-1.126293e+00;4.425334e+00;2.817498e+00;1.076224e+00;-1.542770e-01;-9.786381e-01;-9.566929e-01;-4.890260e-01;2.739402e-01;4.153272e+00;1.488166e+00;-1.360328e+00;8.658627e-01;-7.742410e-01;3.563836e-01;7.646131e-01;-2.015850e-01;3.465463e-01;4.658535e-01;1.255358e+00;1.418182e-01;1.073618e+00;-3.363926e-01;8.894912e-01
'training-52';0.070000;-5.719936e+00;-8.416759e+00;-1.866309e+01;4.896284e+00;6.253388e-01;-4.269799e+00;-1.137211e+01;-7.907922e+00;-9.573957e+00;-1.859432e+00;-8.829997e+00;1.765695e+00;6.063940e+01;-6.114150e+00;5.626223e+00;-1.720076e+00;1.245556e+00;4.513785e+00;-1.867208e-01;-9.728047e-01;2.083180e-01;1.166611e+00;-1.556402e+00;1.766762e+00;2.651009e+00;2.933245e+00;-2.572152e-01;-5.551697e-01;2.612941e-01;-8.431507e-01;-6.539742e-01;5.662470e-02;2.890698e-01;1.237356e-01;2.201734e-02;-2.541875e-01;8.957373e-01;-1.272956e+00;3.185772e-02
'training-52';0.080000;-1.942257e+01;-7.217658e-01;-2.177780e+01;1.147446e+01;4.966800e+00;-7.984572e+00;-1.365996e+01;-1.377966e+01;-1.166767e+01;-8.556764e+00;1.694682e+00;7.037206e+00;6.519598e+01;-4.702936e+00;3.599466e+00;-1.336720e+00;1.320521e+00;3.096120e+00;1.033201e+00;8.513151e-01;5.893951e-01;1.061341e+00;-1.984233e+00;2.443528e+00;3.682147e-01;2.442256e+00;1.982474e+00;-2.494174e+00;5.547808e-01;-1.367167e+00;-1.854787e+00;2.638278e-01;7.101947e-01;-2.886171e-01;-5.075426e-01;1.031161e+00;3.053778e-02;-1.786713e+00;-1.081225e+00
'training-52';0.090000;-3.107822e+01;1.021529e+01;-2.159481e+01;-4.831803e+00;6.463269e+00;-4.325806e+00;-1.658076e+01;-8.833481e+00;-7.645862e+00;-1.114073e+01;3.380001e+00;4.773207e-02;7.112495e+01;-2.024159e-01;-5.012059e-01;1.146632e+00;-9.223179e-01;-1.732899e+00;1.666121e+00;6.595293e-01;-1.074086e+00;-2.209164e+00;-8.712006e-01;7.802049e-01;-1.705194e+00;-1.852478e-01;3.215856e+00;-3.351875e+00;5.765549e-01;-3.482650e-01;-2.134591e+00;4.791668e-02;6.553584e-01;-5.991344e-01;-6.380461e-01;1.946085e+00;-1.875515e-01;-6.862336e-01;-1.700281e+00
'training-52';0.100000;-1.807258e+01;-3.755534e+00;-2.206291e+01;4.958210e+00;7.921684e-01;1.859309e+00;-2.414598e+00;-9.770611e+00;-1.068483e+01;-5.699549e+00;-3.145162e+00;-3.286621e+00;6.523030e+01;4.663578e+00;-5.583080e+00;2.142572e-01;-1.326566e+00;-3.333096e+00;1.468942e+00;2.580529e+00;-1.780521e+00;-1.806518e+00;4.324179e+00;9.199076e-01;-2.602190e+00;-2.358713e+00;1.773675e+00;-1.901773e+00;3.649817e-01;-1.225373e-01;-9.908390e-01;-6.554002e-01;-8.142583e-02;1.587836e-01;5.760890e-02;1.797917e+00;7.509494e-02;3.356722e-01;-1.072120e+00
'training-52';0.110000;-7.407007e+00;-9.405904e+00;-1.278737e+01;3.542821e+00;-5.951840e+00;-8.611346e-01;-1.369714e+01;-1.528288e+01;-2.111120e+01;-7.644042e+00;-2.509050e+00;-1.598364e+00;5.969600e+01;5.281873e+00;-6.541878e+00;3.872095e-01;8.277747e-01;-2.944561e+00;-1.650080e-01;1.439380e+00;-1.602396e+00;-5.896900e-01;5.019814e+00;1.590814e+00;7.050439e-01;-3.167675e+00;-4.161681e-01;1.389766e-01;-2.878621e-02;4.257163e-01;7.601874e-01;-6.066018e-01;1.326093e-01;1.119864e+00;1.402975e+00;8.412773e-01;1.221632e-01;9.285420e-01;1.468552e-01
'training-52';0.120000;-7.940283e+00;-1.882657e+01;-2.511024e+01;6.543193e-01;-5.491122e+00;-2.372200e+00;-2.199121e+00;-1.945757e+01;-1.396759e+01;1.131579e+01;9.238746e+00;-5.150698e+00;5.911689e+01;1.423294e+00;-2.889065e+00;8.678997e-01;-1.672117e-01;-1.252244e+00;-1.328236e+00;5.426068e-02;1.647468e+00;5.396482e-01;4.059844e+00;2.413698e+00;8.414567e-01;-1.427129e+00;-1.489913e+00;1.677024e+00;3.889893e-01;3.327260e-01;1.486818e+00;-1.649884e-01;-1.226398e-01;9.350470e-01;8.161918e-01;-1.189375e+00;-9.213912e-01;9.723958e-01;9.123536e-01
'training-52';0.130000;-9.735007e+00;-1.495858e+01;-1.813511e+01;1.459017e+00;-5.117887e+00;-3.035092e+00;-9.491598e+00;-1.200198e+01;-8.952929e+00;5.450676e+00;5.142119e+00;4.504990e+00;5.834328e+01;-6.631145e-01;-1.153331e+00;6.758801e-01;6.265860e-01;1.027612e+00;3.170060e-02;2.585710e+00;2.811237e+00;3.632627e+00;3.467353e+00;6.441256e-01;1.215692e+00;8.323631e-02;-8.928275e-01;1.758532e+00;8.653057e-02;-1.722092e-01;1.309234e+00;2.277551e-01;1.735278e-01;2.780414e-02;-1.017726e-02;-1.846912e+00;-1.689463e+00;-4.425954e-01;9.637850e-01
'training-52';0.140000;-9.792112e+00;-1.542452e+01;-1.504955e+01;5.164054e+00;-5.886028e+00;-3.694891e+00;-4.246067e+00;-3.173720e+00;-1.406572e+01;8.052313e+00;5.097743e+00;-2.131014e+00;5.877102e+01;1.865087e-01;1.077652e-01;2.014868e+00;4.376581e-01;2.114910e+00;5.456455e-01;1.394165e+00;6.878964e-01;1.632815e-01;-8.464657e-01;-3.213704e+00;2.004464e+00;5.776001e-01;1.537002e-01;1.039088e+00;-4.119747e-01;-3.479095e-01;3.786331e-01;-8.727279e-02;-2.364397e-04;-1.108367e+00;-1.453352e+00;-2.797433e+00;-1.538575e+00;-1.268925e+00;3.712246e-01
'training-52';0.150000;-9.796665e+00;-1.687358e+01;-1.443831e+01;4.420883e+00;-6.163253e-01;-4.128606e-02;2.548819e-01;-9.368618e+00;-2.898999e+00;1.132446e+01;2.782079e+00;2.970253e+00;6.028512e+01;1.436128e+00;7.523664e-01;2.463780e-01;-3.357060e-01;1.918030e+00;3.682683e-02;1.637067e+00;-9.835895e-01;-4.523930e-01;-1.761591e+00;-4.042799e+00;-2.089437e+00;6.488861e-01;3.547228e-01;7.200297e-01;-5.597864e-01;-6.301351e-01;-9.435799e-01;-9.861126e-01;-4.047560e-01;-7.228429e-01;-2.186600e+00;-2.224730e+00;-1.840038e-01;-1.701941e+00;-1.709415e-01
