name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-11';0.000000;-6.282845e+00;-1.046877e+01;-1.336952e+01;8.411209e+00;5.646668e+00;1.163085e+01;3.596908e+00;1.857560e+00;-9.526964e-01;9.836143e+00;1.159626e+01;-1.859694e+00;5.780732e+01;-6.216389e-01;3.104673e-01;6.726321e-01;-1.322379e+00;-1.360124e+00;-4.340262e+00;5.909035e-02;5.732479e-02;2.168113e+00;-2.406522e+00;-2.409084e+00;-6.946520e-01;-2.668461e-01;5.117027e-02;4.617026e-02;-1.472874e-01;-1.404819e-02;-1.653326e-01;8.711000e-02;-8.514112e-01;-9.370360e-01;-1.268484e+00;1.568489e-01;-4.348962e-01;4.076112e-01;-6.565399e-02
'training-11';0.010000;-5.376115e+00;-6.669565e+00;-8.697470e+00;8.058635e+00;7.259365e+00;-3.545347e+00;2.120784e+00;-3.201714e+00;-9.895828e-01;-6.426273e+00;3.870280e+00;-2.819235e+00;5.883320e+01;-7.100374e-01;5.115827e-01;5.827020e-01;-1.170537e+00;-1.052943e+00;-5.186204e+00;-3.040957e+00;-2.468080e+00;-9.047356e-02;-3.548330e+00;-4.509107e+00;-5.663703e-01;-4.918835e-01;2.802731e-01;-1.122306e-01;-3.019372e-01;2.727224e-01;-2.887434e-01;1.244960e+00;-4.415770e-01;-5.901954e-01;-1.457137e+00;9.036713e-01;-2.592969e-01;3.890855e-01;6.353408e-04
'training-11';0.020000;-9.844405e+00;-1.081604e+01;-1.234238e+01;1.975601e+00;-1.960298e+00;-2.482357e+00;4.630422e+00;4.673820e+00;9.906311e+00;5.934744e+00;3.413827e+00;-4.853184e+00;5.596014e+01;-3.215883e-01;4.407609e-01;-1.883993e-02;-1.468541e+00;-2.340377e+00;-3.481741e+00;-2.647942e+00;-3.365153e+00;-3.045014e+00;-1.051373e+00;-3.533553e+00;1.279263e+00;-4.825974e-01;5.181783e-01;-4.183288e-02;-1.419027e-01;4.761515e-01;2.834924e-01;2.070591e+00;2.312812e-01;-1.596912e-01;-8.658924e-01;1.080796e+00;3.828942e-01;1.586423e-01;1.639647e-01
'training-11';0.030000;-8.052253e+00;-7.737225e+00;-1.096958e+01;5.776326e+00;4.185437e+00;-7.243563e+00;-1.212463e+01;-1.189097e+01;-6.834568e+00;-5.954809e+00;-6.858062e+00;-3.194801e+00;5.627148e+01;6.297012e-01;-3.158324e-01;-4.913178e-01;1.143141e-01;-2.313714e+00;1.455278e+00;-7.952783e-01;-1.182413e+00;-2.511008e+00;1.434260e+00;-3.143333e+00;2.638182e-01;-1.557938e-01;3.220840e-01;2.556163e-03;-2.649527e-02;1.673763e-01;4.486849e-01;1.804335e+00;6.827120e-01;5.482152e-01;4.511002e-01;8.460641e-01;1.327182e+00;-5.065084e-01;2.365605e-01
'training-11';0.040000;-6.552718e+00;-7.731137e+00;-1.232767e+01;2.209660e+00;-4.518252e+00;-3.928743e+00;-2.520095e+00;-1.062358e+01;-1.325527e+01;4.343548e+00;-7.073383e-01;4.724405e+00;5.667519e+01;1.299383e+00;5.150105e-01;5.001284e-01;4.159528e-01;6.877239e-01;2.691952e+00;9.265690e-02;-1.383965e+00;-9.510822e-01;5.061621e-01;-1.177499e+00;-3.165348e-01;3.849327e-01;-9.237953e-02;1.924820e-01;2.500254e-01;-1.352235e-01;9.084791e-01;7.104477e-01;3.793291e-01;8.424295e-01;1.330502e+00;-5.746146e-02;8.694620e-01;-1.316638e+00;1.769035e-01
'training-11';0.050000;-3.873453e+00;-9.791178e+00;-1.116142e+01;8.513176e+00;-3.030227e+00;4.454238e+00;1.719651e+00;-1.465082e+00;-1.963828e+00;1.540627e+00;-9.785806e+00;-6.288938e+00;5.769671e+01;8.989687e-02;4.872387e-01;1.907415e-01;-1.275903e+00;-3.235689e-01;7.486226e-01;-9.976964e-01;-7.175983e-01;1.118061e+00;-9.677716e-02;9.487749e-01;-2.301013e+00;2.571541e-01;-4.736280e-01;1.433814e-01;2.083095e-01;-6.013147e-01;5.337726e-01;-7.085837e-01;1.283859e-01;6.776612e-01;8.387764e-01;1.778493e-01;7.415556e-01;-1.987059e-01;8.281910e-02
'training-11';0.060000;-5.436890e+00;-7.214010e+00;-9.745821e+00;2.686940e+00;5.086154e+00;5.128502e+00;-1.828436e+00;-7.458949e+00;2.715530e+00;4.717837e+00;-1.009797e+00;-4.888789e+00;5.717220e+01;-5.135838e-01;1.001635e+00;8.902575e-01;-1.449550e+00;1.206946e+00;4.238257e-01;-6.500878e-01;6.145873e-01;1.792961e+00;-5.731614e-01;-1.232298e+00;-4.021513e+00;1.954464e-01;-4.364823e-01;-3.342826e-01;-1.180446e-01;3.410771e-02;-2.113651e-01;-9.086315e-01;1.083821e-01;1.159946e+00;6.321923e-02;4.430641e-01;5.829768e-02;7.379905e-01;-1.394309e-02
'training-11';0.070000;-8.160683e+00;-5.559595e+00;-1.130679e+01;-8.418277e-01;-2.234610e+00;-8.029073e+00;-1.745894e+01;-1.706128e+01;-9.229664e+00;-6.625839e+00;-1.962958e+00;-9.893270e+00;5.730875e+01;-8.319556e-01;1.577622e-01;3.551652e-01;-1.959508e+00;9.553833e-02;-9.535772e-01;2.180233e-01;1.206617e+00;3.108527e-01;2.863168e+00;5.918436e-01;1.122778e+00;3.530449e-01;1.171862e-01;-4.391578e-01;-2.348213e-01;7.583560e-01;2.132137e-01;-7.125507e-02;4.690732e-01;1.043631e+00;-5.888761e-01;3.002411e-01;-3.759284e-01;9.719394e-01;-2.043930e-02
'training-11';0.080000;-6.977022e+00;-4.838752e+00;-7.803691e+00;-3.605885e-01;1.118669e+00;4.432040e+00;3.818764e+00;2.474589e-01;-6.575536e-01;5.560974e+00;-1.078025e+01;-1.358099e+01;5.784640e+01;-4.221020e-01;-9.916646e-01;-1.723063e-01;9.282939e-01;-5.786554e-01;-1.000106e+00;2.670746e-02;3.453660e+00;-2.313817e-01;1.241510e+00;-7.075451e-01;1.661522e+00;2.672718e-01;3.660389e-01;-1.886305e-01;-3.329483e-01;6.813506e-01;-2.538636e-01;2.678697e-02;-1.619914e-01;-3.162572e-01;-9.111126e-01;-1.046799e+00;-1.136602e-01;4.911812e-01;-8.143674e-02
'training-11';0.090000;-7.263164e+00;-1.019000e+01;-1.035666e+01;2.394013e-01;-5.687930e-01;3.458324e-02;-1.383194e-02;7.147985e-01;1.276977e+00;1.543490e+01;-1.941361e+00;3.671052e+00;5.912483e+01;6.300870e-01;-7.119001e-01;-4.520830e-01;1.326955e+00;1.635300e+00;1.104313e+00;1.009272e+00;3.081022e+00;-8.141476e-01;4.970930e-01;-1.193243e+00;-2.828333e-01;1.190449e-01;2.364221e-01;3.446368e-01;1.275902e-01;4.283164e-01;-3.269772e-01;4.677619e-02;-3.517152e-01;-1.159892e+00;-4.846974e-01;-2.217929e+00;-5.789531e-02;-6.969367e-01;-1.914132e-01
'training-11';0.100000;-7.996159e+00;-9.857133e+00;-1.108242e+01;6.787795e+00;1.359968e+00;-3.903853e+00;-1.041745e+01;9.213142e-01;-3.694699e+00;-1.049854e-01;-4.558321e+00;-3.363339e+00;5.760051e+01;5.855895e-01;4.933138e-01;-3.708597e-01;3.139711e-01;-8.322529e-01;-4.711846e-01;-1.855669e+00;-1.903901e+00;-2.200102e+00;-4.624121e+00;-9.080549e-01;-8.628016e-01;-9.473725e-02;-1.322048e-01;4.220543e-01;3.972501e-01;-5.001589e-01;-8.314549e-01;-5.523630e-01;2.151379e-01;-1.920781e+00;4.389495e-01;-4.661540e-01;7.918205e-01;1.894188e-01;-1.359794e-01
'training-11';0.110000;-4.500679e+00;-6.609905e+00;-1.192784e+01;2.218756e+00;5.821242e+00;1.660439e+00;-5.294475e+00;-1.993096e+00;-1.178183e+01;-1.307395e+00;-1.104014e+01;-1.641626e+01;5.802692e+01;-1.536908e-01;1.138457e+00;1.092393e+00;4.892354e-01;-1.412549e+00;-9.841568e-01;-5.993645e-01;-1.914061e+00;-1.128274e+00;-5.293661e+00;4.026220e-01;-1.099744e+00;-4.230167e-01;-5.839750e-01;-7.199157e-01;1.848701e-01;2.795553e-02;-1.407728e+00;-1.261698e+00;1.315085e+00;-1.469504e+00;9.999229e-01;1.030564e+00;1.001351e+00;1.083876e+00;4.101588e-01
'training-11';0.120000;-5.430317e+00;-4.162228e+00;-8.872397e+00;2.195893e-01;-6.237612e+00;1.263190e+00;-2.819259e+00;-7.918101e+00;-5.128663e+00;-9.188484e+00;-1.077114e+01;-7.851344e+00;5.792167e+01;-6.912372e-01;1.934283e-01;1.041706e+00;-1.153641e+00;-3.212006e+00;-2.717686e+00;1.906715e+00;-3.652707e+00;2.120429e+00;1.806116e+00;2.453625e+00;3.017071e+00;-1.415943e-01;-5.553330e-01;-1.702827e+00;-1.098315e+00;6.867355e-01;-1.506181e+00;-1.479276e+00;2.837980e+00;-1.663316e+00;7.347786e-01;1.965312e+00;2.965877e-01;1.276235e+00;2.980952e+00
'training-11';0.130000;-9.314539e+00;-7.345164e+00;-5.999704e+00;5.969681e+00;-3.832746e+00;-7.469723e+00;-6.809752e+00;-4.435798e+00;-3.647411e+00;-6.491653e+00;3.178156e+00;4.163350e-01;5.684917e+01;-1.651374e+00;-4.161536e+00;-2.340156e-01;2.200539e+00;-4.213461e+00;-4.080927e+00;5.703507e+00;-3.392096e+00;2.025201e+00;2.434793e+00;2.132671e+00;3.196609e+00;2.193267e+00;1.191640e-01;-1.470824e+00;-2.290354e+00;1.019372e+00;-1.995445e+00;-1.487523e+00;2.645245e+00;-2.143190e+00;1.512701e-01;4.738975e-01;-8.420925e-01;1.443253e+00;5.745020e+00
'training-11';0.140000;-9.045415e+00;-8.522362e+00;-8.837957e+00;-8.558699e-01;-9.873067e+00;-1.292720e+01;-1.262408e-01;-1.612087e+01;2.840238e+00;1.151772e+01;6.006547e-01;3.305720e+00;5.748141e+01;-1.442234e+00;-5.370826e+00;-5.199231e+00;2.891997e+00;-6.962705e+00;-6.319180e+00;9.182793e+00;-9.481462e+00;-1.029470e-01;1.338212e+00;-2.901410e-01;3.370195e+00;1.350188e+01;1.146986e+00;6.631328e-01;-1.401637e+00;1.538073e+00;-1.631457e+00;-1.074668e+00;8.957794e-01;-4.465347e-01;-2.466343e-01;-1.753262e+00;-1.700193e+00;-5.757260e-02;6.062692e+00
'training-11';0.150000;-1.095000e+01;-2.523752e+01;-1.311514e+01;1.375918e+01;-1.342834e+01;-1.164900e+01;2.187655e+01;-1.485219e+01;-5.640273e+00;5.134641e-01;-6.062680e+00;-6.011751e+00;6.921338e+01;8.176277e-01;-3.433538e+00;-7.238908e+00;3.563275e+00;-9.514424e+00;-6.621026e+00;8.988824e+00;-9.715635e+00;7.397648e-01;-2.690221e+00;-2.435957e+00;5.939960e+00;2.148035e+01;2.265790e+00;3.035279e+00;8.396552e-01;4.797669e-01;-6.833264e-01;-2.680790e-01;-2.590654e+00;2.074780e+00;6.703550e-01;-1.056766e+00;-8.820702e-01;-1.643423e+00;3.187548e+00
'training-11';0.160000;-1.182376e+01;-2.207018e+01;-3.131083e+01;1.078482e+01;-3.625334e+01;-2.824307e+01;2.875155e+01;-5.011721e+01;-4.646967e+00;-5.999984e+00;-7.601423e+00;1.221368e+01;1.192490e+02;3.809190e+00;3.145093e+00;-2.464033e+00;5.855359e+00;-8.718807e+00;-6.820975e+00;4.742953e+00;-2.723611e+00;1.529976e+00;-4.397685e+00;-3.763025e+00;1.357533e+00;2.052833e+01;2.584677e+00;2.736591e+00;3.426132e+00;-9.126258e-03;9.400055e-01;1.131957e+00;-5.489385e+00;5.596190e+00;1.290573e+00;1.044961e-01;8.579654e-01;-3.722670e+00;-2.644036e+00
'training-11';0.170000;-3.837229e+00;-1.773895e+01;-3.095781e+01;1.796571e+01;-3.821473e+01;-3.291692e+01;2.369547e+01;-3.601580e+01;3.795016e+00;-1.118390e+01;-4.900592e+00;2.566215e+01;1.333671e+02;7.051865e+00;6.756898e+00;2.596662e+00;3.117692e+00;-6.752042e+00;-5.170424e+00;-5.029845e+00;3.602877e+00;4.560515e+00;1.891202e-02;-5.412380e-01;-4.014176e+00;1.461779e+01;1.455671e+00;5.093446e-01;3.673388e+00;-3.234705e-01;1.926519e+00;2.397771e+00;-5.785701e+00;4.984178e+00;5.073447e-01;1.173550e+00;1.498390e+00;-4.531130e+00;-6.236475e+00
'training-11';0.180000;6.444148e+00;3.453817e+00;-1.223679e+01;2.631766e+01;-4.107391e+01;-3.639812e+01;2.267907e+01;-1.915712e+01;5.772473e+00;-4.622018e+00;-1.879552e+01;-5.743567e+00;1.280462e+02;8.364031e+00;3.216909e+00;7.013645e+00;3.069157e+00;-3.643868e+00;-1.384695e+00;-1.125480e+01;1.184023e+01;4.439544e+00;5.061256e-01;3.052326e+00;-1.026609e+01;3.712982e+00;-3.182639e-01;-2.614222e+00;1.609695e+00;-2.730597e-01;2.592797e+00;3.139427e+00;-3.698678e+00;1.053333e+00;-6.337945e-01;9.040657e-01;1.221310e+00;-1.526347e+00;-6.493337e+00
'training-11';0.190000;1.517537e+01;-4.215029e+00;-9.668852e+00;2.158122e+01;-4.477826e+01;-3.342360e+01;-2.364339e-01;-1.231785e+01;1.195258e+01;-8.095901e-02;-3.171824e+00;-1.710401e+01;1.379037e+02;5.818563e+00;-9.227226e-01;6.389191e+00;3.339024e+00;-2.419297e+00;2.649687e+00;-1.194080e+01;7.923333e+00;1.821705e+00;7.256238e-01;1.648315e+00;-1.090388e+01;-1.294359e+00;-2.031209e+00;-3.301477e+00;-5.251489e-01;-3.523047e-02;2.501609e+00;2.578820e+00;7.573549e-01;-2.796436e+00;-9.833938e-01;-6.523408e-01;-2.478865e-01;2.190462e+00;-4.346077e+00
'training-11';0.200000;2.049010e+01;-1.274760e+01;-6.887084e+00;2.432285e+01;-5.119091e+01;-3.491320e+01;-1.555650e+01;-2.765037e+00;1.347197e+01;-9.020827e+00;6.795825e+00;-1.773368e+01;1.355456e+02;2.834521e+00;-6.086207e+00;3.688176e+00;4.379395e+00;2.078806e+00;4.966107e+00;-1.029496e+01;3.828262e-01;-2.695915e-01;-2.307126e-01;1.248746e+00;-2.829352e+00;-3.982285e+00;-2.480751e+00;-1.923360e+00;-1.679380e+00;-4.784848e-01;1.142641e+00;8.919573e-01;3.514750e+00;-4.537024e+00;-4.848562e-01;-6.517199e-01;-8.777038e-01;4.491043e+00;-7.240629e-01
'training-11';0.210000;1.823261e+01;-1.425185e+01;-1.686704e+00;3.565823e+01;-4.525271e+01;-2.041094e+01;-1.689076e+01;-4.595177e+00;9.053791e+00;-5.356378e+00;-9.454688e+00;-2.286218e+01;1.231456e+02;-3.394283e-01;-5.098930e+00;1.633652e+00;2.286421e+00;2.894663e+00;4.548277e+00;-1.722993e+00;-4.650598e+00;1.998113e+00;-2.874373e+00;-8.788807e-01;3.219764e+00;-3.264966e+00;-1.361059e+00;-5.119121e-01;-1.645700e+00;-7.083439e-01;-1.342576e+00;-3.571506e-01;2.961967e+00;-1.113649e+00;-4.204478e-01;-3.147929e-01;1.792925e-01;3.671057e+00;1.732641e+00
'training-11';0.220000;1.908813e+01;-2.195881e+01;2.213015e+00;4.117613e+01;-3.044265e+01;-1.807391e+01;-2.046855e+01;-2.110432e+01;5.873910e+00;-3.137871e+00;-9.410351e+00;-1.701125e+01;1.155138e+02;-9.607298e-01;-4.311789e+00;9.945122e-01;1.203034e+00;-5.876449e-01;2.125797e+00;1.210045e+00;-4.557927e+00;1.927058e+00;-9.524752e-01;-7.259493e-02;5.127305e+00;1.077972e+00;-1.807949e-01;8.364689e-01;-8.800503e-01;-6.663345e-01;-3.635068e+00;-2.881787e-01;6.684116e-01;3.401601e+00;-1.497507e+00;3.985304e-01;1.008634e+00;3.107283e-01;2.526820e+00
'training-11';0.230000;1.417921e+01;-2.510407e+01;-6.050641e+00;2.458669e+01;-4.067908e+01;-1.910186e+01;-6.395372e+00;-2.640120e+01;2.574218e+01;-1.739430e+01;5.368601e-01;-1.366411e+00;1.315948e+02;9.108909e-01;-4.369493e+00;-4.924748e-01;1.385484e+00;-7.798952e+00;2.284089e+00;-2.883467e+00;4.825463e+00;-1.378859e+00;-4.874596e-01;3.205448e+00;3.473079e+00;4.838717e+00;5.006449e-01;1.139235e+00;6.127317e-02;-1.057418e-01;-2.813416e+00;4.377219e-01;-1.932431e+00;5.332724e+00;-3.192241e+00;1.340643e+00;1.293578e+00;-2.506116e+00;1.205280e+00
'training-11';0.240000;1.771315e+01;-2.888043e+01;2.674462e-01;3.587379e+01;-5.641595e+01;-2.493876e+01;-1.475397e+01;-1.465166e+01;1.476307e+01;-7.764241e+00;1.437076e+00;-2.845045e+00;1.367109e+02;1.305387e+00;-2.268582e+00;3.509880e-01;1.498191e+00;-1.074973e+01;4.657308e+00;-6.372660e+00;1.265280e+01;-6.068639e+00;5.684826e-01;4.249754e+00;-1.402369e+00;4.599973e+00;-2.467864e-02;1.664896e+00;1.456650e-01;-6.132215e-01;3.851376e-01;3.679004e-01;-6.422356e-01;2.993231e+00;-2.440828e+00;9.628536e-01;5.468934e-01;-2.854576e+00;-6.119099e-01
'training-11';0.250000;2.347456e+01;-3.263850e+01;-3.176294e+00;4.523682e+01;-7.126082e+01;-5.558070e+00;-3.416539e+01;1.630581e+01;-2.285084e+00;-5.480491e+00;1.148837e+00;-1.257989e+01;1.367407e+02;1.030738e+00;-4.243593e-01;2.261780e+00;1.610134e+00;-6.091375e+00;5.471131e+00;-7.593793e+00;1.340766e+01;-9.965242e+00;3.068361e+00;3.427834e+00;-6.045981e+00;1.000433e+00;-1.007039e+00;1.987711e+00;1.070220e-01;-1.589857e+00;3.985402e+00;-1.596528e+00;3.033129e+00;-1.804333e+00;-6.026348e-01;1.506462e+00;-9.254854e-01;-1.574997e+00;-1.462756e+00
'training-11';0.260000;2.096739e+01;-2.953450e+01;2.530782e+00;3.834202e+01;-6.890043e+01;-1.559268e+00;-3.844684e+01;2.080617e+01;-1.045566e+01;-6.252364e+00;1.153243e+01;-1.841635e+01;1.359407e+02;-1.144046e+00;2.040125e+00;3.457096e-01;-1.975398e+00;4.842544e-01;2.371778e+00;3.540293e-01;6.117128e+00;-5.983892e+00;2.083883e+00;2.550679e+00;-4.386042e+00;-6.243591e-02;-1.232842e+00;1.848883e+00;-6.237426e-01;-2.048943e+00;5.089694e+00;-3.235499e+00;5.178170e+00;-4.299339e+00;8.262596e-01;1.872643e+00;-2.173671e+00;1.193791e-01;-1.137580e+00
'training-11';0.270000;1.770578e+01;-2.689883e+01;4.126591e+00;3.140325e+01;-6.489371e+01;-3.435946e+00;-3.251790e+01;2.290819e+01;-1.147467e+01;-2.808435e+00;1.262835e+01;-2.381066e+01;1.369820e+02;-2.899590e+00;3.414710e+00;4.527431e-02;-4.827004e+00;6.511067e+00;-4.555787e+00;8.918837e+00;-9.283649e-01;-4.434407e+00;6.287150e+00;-5.724419e-01;-2.910070e+00;-1.438599e-01;-8.754318e-01;1.347222e+00;-6.894452e-01;-1.698512e+00;3.941404e+00;-3.262943e+00;4.548192e+00;-3.734206e+00;9.795033e-01;1.639529e+00;-2.731827e+00;1.319858e+00;-5.337886e-01
'training-11';0.280000;1.487730e+01;-2.154963e+01;-1.655448e+00;3.291359e+01;-5.717823e+01;-1.414093e+01;-1.380756e+01;1.263279e+01;-1.056160e+01;1.319144e+00;8.450714e+00;-1.915987e+01;1.362780e+02;-2.893659e+00;5.056297e+00;-1.659472e+00;-5.527956e+00;8.397520e+00;-6.506728e+00;1.126187e+01;-1.675884e+00;-4.702759e+00;8.322302e+00;-4.618465e+00;-2.373429e+00;-5.157791e-01;-2.192850e-01;4.616608e-01;3.195204e-01;-3.515809e-01;1.992155e+00;-1.495034e+00;1.434179e+00;-1.501990e+00;3.940433e-01;6.440295e-01;-2.227556e+00;1.037812e+00;-5.476786e-01
'training-11';0.290000;1.202165e+01;-1.955739e+01;-8.568072e-01;2.381602e+01;-4.456658e+01;-2.204617e+01;-1.890842e+00;1.575067e+01;-2.440415e+01;2.216950e+01;-1.725143e-01;-2.675848e+01;1.358527e+02;-2.471615e+00;4.803662e+00;-1.828554e-01;-5.106149e+00;9.659011e+00;-6.404330e+00;9.693244e+00;-1.366864e+00;-5.708293e+00;8.146797e+00;-6.646730e+00;-4.529959e-01;-1.441838e+00;2.285485e-01;-3.239595e-01;8.757639e-01;1.324260e+00;8.958130e-02;1.107541e+00;-7.698825e-01;-5.445271e-01;1.152399e+00;-2.084154e+00;-7.320884e-01;1.180345e+00;-8.593710e-01
'training-11';0.300000;9.341161e+00;-7.923739e+00;-3.274878e+00;1.449585e+01;-3.707640e+01;-2.478780e+01;2.549003e+00;1.600551e+01;-2.750471e+01;2.287018e+01;-5.159465e+00;-2.880959e+01;1.339265e+02;-2.454459e+00;3.653953e+00;2.057376e+00;-3.593730e+00;8.871058e+00;-4.179123e+00;7.137719e+00;-1.173569e+00;-3.376733e+00;4.374207e+00;-5.549954e+00;-4.255167e-01;-2.151840e+00;3.842016e-01;-1.018697e+00;3.428468e-01;2.595430e+00;-1.320001e+00;1.429292e+00;-8.671377e-01;-9.005588e-01;2.301905e+00;-3.668312e+00;7.302846e-01;1.365972e+00;-7.388650e-01
'training-11';0.310000;8.115776e+00;-9.693470e+00;4.022028e+00;1.508138e+01;-2.664958e+01;-3.013416e+01;7.770039e+00;1.438751e+01;-3.154458e+01;2.715003e+01;-1.380021e+01;-2.125078e+01;1.309486e+02;-1.976448e+00;2.496085e+00;2.565670e+00;8.271856e-01;6.722205e+00;-1.818859e-01;7.131502e+00;-3.902158e+00;6.645764e-01;-2.159570e+00;-3.767139e+00;2.017697e+00;-3.622684e+00;-1.621499e-01;-4.412578e-01;-1.641436e+00;2.817329e+00;-2.287705e+00;7.838631e-01;-5.107607e-01;-1.267057e+00;3.091358e+00;-3.374730e+00;1.978216e+00;1.392045e+00;-3.689963e-01
'training-11';0.320000;4.557945e+00;-8.211828e+00;6.192016e+00;1.931226e+01;-2.178144e+01;-3.099256e+01;1.705059e+01;7.446526e+00;-2.387505e+01;2.069991e+01;-1.248521e+01;-2.404130e+01;1.279709e+02;-1.220234e+00;1.116601e+00;-1.319501e+00;4.482524e+00;3.265917e+00;-2.471489e+00;8.207057e+00;-4.911031e+00;3.620332e+00;-4.866075e+00;-2.406838e+00;3.221083e+00;-3.119681e+00;-1.015023e+00;2.769526e-01;-3.284118e+00;1.644330e+00;-2.232503e+00;-2.996838e-02;-6.884443e-01;-9.958352e-01;2.451147e+00;-1.367977e+00;2.559705e+00;1.239582e+00;2.037894e-01
'training-11';0.330000;4.531018e+00;-6.932919e+00;7.238095e+00;2.554374e+01;-1.860303e+01;-1.985322e+01;2.651587e+01;5.193739e-01;-2.289610e+01;1.245679e+01;-1.534534e+01;-1.905414e+01;1.207171e+02;-3.899477e+00;3.866049e+00;-6.701595e+00;4.942371e+00;1.023057e+00;-3.338831e+00;6.604772e+00;-5.833419e+00;6.249962e+00;-4.106709e+00;1.672790e+00;4.683930e+00;-2.802899e+00;-1.920727e+00;6.333297e-01;-3.858423e+00;-7.409441e-01;-1.136017e+00;-2.741137e-01;-1.730246e+00;6.072515e-01;1.390778e+00;7.769571e-01;3.003395e+00;5.615638e-01;6.598099e-01
'training-11';0.340000;5.032369e+00;-3.721007e+00;-1.148041e+01;3.167729e+01;-2.477008e+01;-4.228571e+01;3.421137e+01;-1.615581e+00;-1.372729e+01;5.886427e+00;-1.642109e+01;-1.380249e+01;1.234438e+02;-6.568057e+00;4.353734e+00;-9.729581e+00;2.570328e+00;5.581190e-01;-2.750492e+00;3.958863e+00;-5.187115e+00;6.086307e+00;-1.492112e+00;4.528608e+00;4.439279e+00;-1.542786e+00;-1.942904e+00;3.727621e-01;-2.234763e+00;-2.408445e+00;-7.063053e-02;1.574307e+00;-2.043772e+00;1.737220e+00;-6.763312e-01;1.138838e+00;2.070358e+00;-2.625219e-01;5.323089e-01
