name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-56';0.000000;-5.754480e+00;-2.184128e+01;-1.388972e+01;7.747555e+00;-2.116205e+01;-2.632041e+01;-5.352037e-01;-5.730276e+00;-8.115568e+00;-3.291142e+00;1.181497e+00;-1.875863e+00;6.168955e+01;1.360949e+00;1.163316e+00;8.039169e-01;-9.230423e-03;2.212901e+00;3.427489e+00;-9.710161e-01;-2.779460e+00;-2.139166e+00;1.437605e+00;8.744261e-01;2.942305e-01;8.725525e-01;-1.406003e-01;7.164991e-03;-1.128515e-01;-4.502183e-01;-4.363790e-01;3.349082e-01;7.195727e-01;-1.618471e-01;-8.615005e-02;-4.906425e-01;-5.593101e-02;3.355434e-01;-7.428918e-02
'training-56';0.010000;-2.376391e+00;-1.792374e+01;-1.575227e+01;8.318584e+00;-1.287280e+01;-2.102372e+01;2.163356e+00;-3.820784e+00;-1.137007e+01;3.141151e-01;-6.301699e-01;9.740692e-01;6.289764e+01;1.250371e+00;1.376517e+00;6.001833e-01;-1.050572e+00;1.533472e+00;5.067679e+00;1.536981e+00;-3.602342e+00;-3.484344e+00;-1.726271e-01;1.143718e+00;1.425669e+00;7.820358e-01;-5.290171e-01;-3.234042e-01;-4.018210e-01;-7.617332e-01;-1.247821e+00;-7.620105e-01;7.861223e-01;2.977416e-01;-1.457213e-01;-1.030477e+00;-7.913603e-01;-1.103295e-01;-2.553615e-01
'training-56';0.020000;-6.387774e-01;-1.798347e+01;-8.938859e+00;7.415888e+00;-1.424217e+01;-1.183131e+01;-6.739563e+00;-2.058232e+01;-1.718415e+01;2.094254e+00;6.459461e+00;-1.829676e+00;6.544827e+01;7.132371e-01;1.092540e+00;3.415264e-01;-1.739651e+00;3.707198e-01;4.281934e+00;1.372849e+00;-3.177255e+00;-1.897327e+00;-2.104912e-01;4.601250e-01;1.406228e+00;5.463650e-01;-7.413481e-01;-5.472075e-01;-5.469515e-01;-4.073078e-01;-9.760313e-01;-1.806182e+00;1.910308e-01;1.229514e+00;3.561542e-01;-1.262464e+00;-1.684021e+00;-7.490804e-01;-3.935500e-01
'training-56';0.030000;-2.060478e+00;-1.688760e+01;-1.336423e+01;2.660529e+00;-1.695462e+01;-8.226565e+00;1.025188e+01;-1.631596e+01;-2.100300e+01;-6.846976e+00;4.261106e+00;5.229388e+00;6.372037e+01;-9.602798e-01;-4.183174e-01;-9.739931e-01;-2.952686e+00;-3.105112e+00;-8.097861e-01;1.787663e+00;-1.091855e+00;-2.988692e+00;-2.890733e+00;-2.875225e+00;-8.134161e-01;-2.411613e-01;-5.176709e-01;-3.867887e-01;-1.987073e-01;1.564684e-01;9.380052e-02;-1.976675e+00;-1.284937e+00;1.578958e+00;1.117293e+00;-1.946778e-01;-8.958740e-01;-1.341251e+00;-2.468482e-01
'training-56';0.040000;-2.346251e+00;-1.689665e+01;-1.337611e+01;1.878327e+00;-1.726753e+01;-1.130932e+01;2.284778e+00;-1.536896e+01;-1.278574e+01;-7.630528e-01;1.036484e+00;3.027619e+00;6.401001e+01;-1.240466e+00;-6.753052e-01;-1.143752e+00;-1.094713e+00;-3.479639e-01;-2.664689e+00;-1.412033e-01;2.112864e+00;-6.062212e-01;-3.515661e+00;-5.536210e+00;-2.331629e+00;-5.835991e-01;-1.617881e-02;1.960724e-01;2.952586e-01;5.093356e-01;9.413196e-01;-7.703841e-01;-1.274229e+00;1.415729e+00;1.527824e+00;1.148942e+00;1.192891e+00;-8.020695e-01;-6.950546e-02
'training-56';0.050000;-6.324053e+00;-2.055874e+01;-1.840361e+01;-3.676065e+00;-2.688567e+01;-2.533365e+01;6.589499e+00;-1.188674e+01;-2.851273e+01;-1.271090e+01;-1.229481e+01;-5.521659e+00;6.241096e+01;-3.611325e-01;3.264961e-01;3.492861e-01;-5.906994e-01;2.361817e+00;-1.342386e+00;-4.130676e+00;1.647389e+00;1.456569e+00;5.065688e-01;-3.374848e-01;-3.411660e+00;1.127770e-01;4.865193e-01;7.597381e-01;7.241796e-01;8.441545e-01;1.064390e+00;9.844689e-01;-3.809047e-01;2.951547e-01;1.516513e+00;2.117262e+00;2.604584e+00;5.202483e-01;1.092252e-01
'training-56';0.060000;-4.709318e+00;-1.952443e+01;-1.213793e+01;5.110621e+00;-1.101646e+01;-1.660122e+01;-5.614390e+00;-1.223262e+01;-1.646039e+01;-1.255209e+01;-1.294363e+01;-8.112297e+00;6.318498e+01;3.327694e-01;1.700495e+00;1.156180e+00;-3.739665e-01;2.343853e+00;6.963136e-01;-2.039125e+00;2.531765e+00;3.519160e+00;3.835568e+00;5.155708e+00;-1.304997e+00;2.186852e-02;3.592020e-01;4.876956e-01;2.769237e-01;4.485351e-01;-7.919170e-01;9.475397e-01;1.181017e+00;-9.633562e-01;-9.754671e-02;1.343610e+00;1.820503e+00;1.057338e+00;-6.622994e-02
'training-56';0.070000;-2.684607e+00;-1.394123e+01;-1.223689e+01;-1.909115e+00;-8.271076e+00;-1.229255e+01;-6.451920e+00;-9.647189e+00;-1.188283e+01;1.580384e+00;9.563740e+00;-6.258952e+00;6.469677e+01;6.856991e-01;2.192473e+00;1.496939e+00;9.077135e-01;8.709320e-01;2.432057e+00;8.321003e-01;1.744675e-01;2.531183e+00;4.019962e+00;4.801735e+00;1.274510e+00;2.230835e-03;-1.629159e-01;-2.841865e-01;-3.392646e-01;3.581409e-01;-1.775020e+00;2.138602e-01;1.541165e+00;-1.859139e+00;-1.087277e+00;-7.755631e-01;-1.062029e+00;7.281303e-01;-3.481430e-01
'training-56';0.080000;-2.502127e+00;-1.170293e+01;-1.067857e+01;-8.749800e-01;-1.485557e+01;-1.434831e+01;-1.390139e+00;-3.829911e+00;-3.504891e+00;1.126915e+01;1.588575e+01;-3.128721e+00;6.297645e+01;3.212850e-02;8.301843e-01;-3.329605e-01;3.987562e-01;-3.562106e+00;1.857877e-01;3.282493e+00;-1.967456e+00;-1.631261e+00;1.445695e+00;9.966942e-01;6.119753e-01;-8.594757e-01;-5.120540e-01;-7.731004e-01;-5.946785e-01;-1.199425e-02;-8.188975e-01;-1.581376e-01;2.582177e-01;-1.953875e+00;-1.360792e+00;-1.665961e+00;-2.389403e+00;4.991391e-02;-2.889999e-01
'training-56';0.090000;-3.999153e+00;-1.350712e+01;-1.164860e+01;3.855304e+00;-2.061146e+01;-1.429982e+01;8.637876e+00;-1.521576e+01;-2.233457e+01;-4.521705e+00;-2.700821e+00;-1.640898e+00;6.252638e+01;-1.025391e+00;-6.592811e-01;-6.024667e-01;8.136441e-01;-3.560301e+00;-1.782179e-02;9.143404e-01;-5.398695e+00;-1.404605e+00;-2.176310e+00;-3.568125e+00;-7.294946e-01;-1.187266e+00;-3.884384e-01;-6.659063e-01;-3.573021e-01;-4.763264e-01;7.339898e-01;2.006563e-01;-1.155668e+00;-6.748630e-01;-6.010004e-01;-1.055860e+00;-1.121916e+00;1.601647e-02;-1.637417e-02
'training-56';0.100000;-3.891402e+00;-1.559056e+01;-1.409688e+01;4.222193e+00;-2.265680e+01;-1.466864e+01;3.253178e+00;-1.928561e+01;-1.939083e+01;-2.272569e+00;-1.827880e+00;-7.361447e+00;5.997280e+01;-1.371955e+00;-7.391297e-01;-7.675101e-01;-3.869030e-01;4.649824e-01;1.130565e+00;-7.891570e-01;-4.451029e+00;-1.316908e+00;-1.396099e+00;-2.606377e+00;-5.342555e-02;-8.283825e-01;1.216375e-02;-1.203880e-01;5.478354e-02;-5.457643e-01;1.775902e+00;8.065163e-01;-1.573938e+00;7.134531e-01;9.779720e-02;-6.146474e-01;-2.743084e-01;5.322614e-01;3.396991e-01
