name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-55';0.000000;-1.230923e+01;-1.284787e+01;-9.013625e+00;6.720484e+00;-1.770095e+00;-1.275421e+01;-5.835233e+00;-1.794122e+00;-5.299416e+00;-4.016534e+00;-1.048790e+01;-1.704776e+01;5.783043e+01;1.750270e+00;-2.988459e-01;-2.654134e+00;-9.062207e-01;-2.378492e-01;2.133042e+00;2.272792e+00;-1.785772e+00;-1.021277e+00;1.275416e+00;8.998595e-01;-1.211348e-02;4.739952e-01;-3.587200e-02;-1.434499e-01;4.924622e-01;3.561847e-01;-9.495918e-02;-4.436171e-01;-8.379930e-01;-5.157982e-01;-5.123162e-03;1.460786e-01;-4.346189e-01;-4.860930e-01;-1.887337e-02
'training-55';0.010000;-8.347886e+00;-1.386285e+01;-1.786097e+01;-1.087991e+00;-7.039958e+00;-5.689655e+00;9.657398e+00;-2.980330e+00;-4.660286e+00;4.056979e+00;-6.944439e-01;-1.313834e+01;6.011119e+01;2.144036e+00;-8.001270e-02;-1.472892e+00;1.907263e-01;3.050925e-01;1.720007e+00;7.627485e-01;-2.431552e+00;-1.336493e+00;2.386436e+00;-2.283211e-01;2.354341e-01;6.087334e-01;-4.102663e-01;-1.990642e-01;8.622556e-01;3.020164e-01;-1.914678e-01;-7.603620e-01;-1.423916e+00;-2.653179e-01;3.566012e-01;-3.398671e-01;-7.091659e-01;-6.130672e-01;-1.614230e-01
'training-55';0.020000;-5.538556e+00;-1.383460e+01;-1.786062e+01;6.093618e+00;-3.244093e-01;-5.621280e+00;-2.217587e+00;-1.012988e+01;-1.072537e+01;-1.676209e+00;-1.088532e+01;-1.906303e+01;5.906003e+01;1.374027e+00;-1.125512e+00;-7.824436e-01;3.262294e-01;-9.841160e-01;1.214737e-01;-1.162152e+00;-4.041873e+00;-8.892853e-01;1.450300e+00;-7.091449e-01;-2.566353e+00;3.122593e-01;-5.695899e-01;-1.701824e-01;1.120006e+00;1.141010e-01;-5.118669e-01;-7.571273e-01;-1.048746e+00;2.267682e-01;4.325455e-01;-4.908680e-01;-3.387925e-01;-2.862471e-02;-1.301700e-01
'training-55';0.030000;-4.974390e+00;-1.275456e+01;-1.195458e+01;7.987549e+00;-9.674756e-01;-7.720642e+00;-3.830313e+00;-9.784005e+00;-9.268907e+00;6.745481e+00;-1.143079e+01;-1.486295e+01;6.025930e+01;-1.129396e-01;-8.808337e-01;7.212995e-01;-1.236348e-02;-8.220550e-01;-6.629838e-01;-3.129317e+00;-1.984312e+00;6.957324e-01;-5.113605e-01;-1.841467e+00;-1.800330e+00;-2.522518e-01;-6.307285e-01;-1.962623e-02;6.416583e-01;1.240305e-01;-2.661884e-01;-1.635583e-01;-2.081845e-01;6.375856e-01;2.127482e-01;-8.248292e-01;3.315943e-01;8.093866e-01;-6.547847e-02
'training-55';0.040000;-7.125845e+00;-1.902957e+01;-1.587903e+01;3.813861e+00;-9.726916e+00;-1.113135e+01;-4.902136e+00;-1.860165e+01;-7.441532e+00;1.890714e+00;-8.665449e+00;-2.901721e+01;5.931767e+01;3.080878e-02;-7.493476e-01;1.848803e+00;-2.341707e-01;-2.233610e+00;-4.610991e-01;-1.024906e+00;-8.755517e-01;1.253372e-01;2.699745e-01;1.247034e-02;8.626449e-01;2.536377e-01;-2.746155e-01;3.213775e-01;2.223875e-01;2.796057e-01;3.602374e-01;4.347672e-01;2.579439e-01;1.021783e+00;4.865981e-01;2.445904e-01;9.822304e-01;2.224625e+00;1.173877e-01
'training-55';0.050000;-8.118939e+00;-1.566954e+01;-1.524526e+01;-9.929882e-03;-6.448980e+00;-6.249540e+00;-4.646914e+00;-8.666004e+00;-2.823542e+00;-2.832842e-01;-1.101172e+01;-1.716289e+01;5.872111e+01;-3.379972e-01;-3.662260e-01;4.197765e-01;1.091079e+00;-4.011028e-01;1.193502e+00;-3.467967e-01;-8.267848e-01;-7.800637e-01;-1.147548e+00;1.068843e+00;2.567869e+00;3.106518e-01;-1.055985e-01;1.043317e-01;8.152919e-02;2.136760e-01;5.627694e-02;6.760446e-01;5.046818e-01;2.348248e-01;8.351297e-01;1.004540e+00;1.267231e+00;1.627099e+00;3.309009e-01
'training-55';0.060000;-3.812237e+00;-1.612385e+01;-6.971267e+00;8.921504e+00;-8.751707e+00;-8.662326e+00;-6.933817e+00;-1.506664e+01;-1.332136e+01;3.188046e+00;-1.103251e+01;-1.359984e+01;6.109732e+01;1.134783e-01;2.240716e-01;4.802555e-01;1.172537e+00;6.065952e-01;1.367067e+00;-1.263692e+00;4.882796e-01;2.281603e+00;2.991346e+00;2.746852e+00;6.372674e+00;6.177460e-01;3.783433e-01;6.756371e-01;5.297276e-01;3.408787e-01;6.677339e-01;1.072961e+00;4.149761e-01;-6.608276e-02;8.722873e-01;4.976786e-01;5.758149e-01;-9.303303e-02;4.079241e-01
'training-55';0.070000;-8.321180e+00;-1.603855e+01;-1.430959e+01;1.088912e+01;-3.460594e+00;-2.987645e+00;-4.548456e+00;-1.568543e+01;-1.022931e+01;3.590754e-01;-4.903045e+00;-9.732291e+00;6.092274e+01;-6.822669e-01;-8.458849e-01;1.813219e+00;3.526626e-01;-1.960773e+00;1.803156e+00;-4.865150e-01;-1.492103e+00;3.793248e+00;3.150652e+00;3.127498e+00;3.580151e+00;1.220198e+00;1.844841e+00;1.991419e+00;2.331279e+00;1.183784e+00;5.256785e-01;4.651487e-01;2.494827e-01;-5.667332e-01;-9.408584e-01;-1.389650e-01;-3.426242e-01;-1.915066e+00;8.660738e-01
'training-55';0.080000;-6.457334e+00;-1.772471e+01;-1.394560e+01;4.227020e+00;-8.188133e+00;-5.926959e+00;-1.126982e+01;-1.265054e+01;7.669368e+00;1.652626e+01;2.014473e+00;-8.691483e-01;6.130559e+01;2.094660e+00;2.868668e+00;3.800719e+00;1.839431e+00;1.884895e+00;4.598880e+00;1.119834e+00;-8.733062e-01;2.200118e+00;6.092672e-01;1.862217e+00;-1.086612e-01;1.838485e+00;2.850633e+00;2.836135e+00;3.590667e+00;2.615916e+00;-6.886341e-01;-9.651170e-01;9.419448e-01;-1.234730e+00;-4.040921e+00;-8.219664e-01;-7.002505e-01;-3.185256e+00;1.309888e+00
'training-55';0.090000;-1.020773e+01;-1.909854e+01;-2.692004e+00;4.100626e+00;-1.653463e+01;1.398558e+00;-4.911485e+00;-1.733457e+01;5.647333e+00;8.800870e+00;-1.897718e+00;-5.627486e+00;6.471796e+01;7.895617e+00;8.268572e+00;1.041594e+01;6.676549e+00;1.588140e+00;1.903339e+00;-2.911460e-01;-2.979658e+00;-5.443613e+00;-6.513337e-01;-2.019612e-01;-3.766795e+00;4.030651e+00;2.770082e+00;2.384555e+00;3.459521e+00;2.583654e+00;-2.610277e+00;-2.827993e+00;1.181795e+00;-1.195944e+00;-4.697505e+00;1.754847e-01;-4.857356e-01;-2.038332e+00;1.404968e+00
