name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-44';0.000000;-1.158981e+01;-5.813323e+00;-3.374084e+00;4.741434e+00;5.849613e+00;-4.650284e+00;-8.626391e+00;1.071558e+01;-2.001543e+00;-3.093133e+00;-1.233299e+00;3.407051e+00;5.405413e+01;-6.817673e-01;-2.956564e-01;-6.606567e-01;1.142108e+00;1.056085e+00;3.772752e+00;3.946792e+00;-4.629245e+00;-4.020182e+00;-4.178851e+00;-1.620215e+00;-1.281817e+00;-1.037395e-01;1.524791e-01;-1.073631e-01;-2.620760e-01;-4.926049e-01;-3.009701e-01;-5.768502e-01;-1.236615e+00;-3.911588e-01;-1.447404e-01;1.550243e-01;-3.814715e-01;-5.864232e-02;-3.029842e-02
'training-44';0.010000;-1.208360e+01;-5.333185e+00;-6.666625e+00;4.665408e+00;5.127936e+00;5.213356e+00;3.511191e+00;1.884419e+00;-1.144744e+01;-8.595297e+00;-9.955171e-01;-5.071975e+00;5.370345e+01;-5.514833e-01;-2.872048e-01;-1.180331e+00;5.722456e-02;-1.302597e-01;2.400851e+00;1.810231e+00;-6.152351e+00;-5.135461e+00;-3.858086e+00;-1.978255e+00;-1.444045e-01;-3.034630e-01;2.727693e-01;-2.797697e-01;-2.633671e-01;-6.098667e-01;-3.775403e-01;-8.604134e-01;-1.801879e+00;6.025792e-01;9.596880e-01;1.032205e+00;-2.686994e-01;-4.826981e-02;-2.425591e-02
'training-44';0.020000;-1.475175e+01;-7.531674e+00;-5.031098e+00;1.048999e+01;1.149087e+01;9.281657e+00;5.038776e+00;-8.015065e+00;-1.737950e+01;-2.123631e+01;-9.453266e+00;1.237479e+00;5.371077e+01;1.548624e-02;-8.366978e-01;-1.711200e+00;-7.784754e-01;1.444062e-01;1.574452e+00;-1.168001e+00;-5.823485e+00;-4.186245e+00;-3.564112e+00;-3.348553e+00;-2.143735e+00;-1.553700e-01;2.716659e-01;-2.978327e-01;9.522909e-03;-5.945258e-01;-6.509616e-01;-1.425212e+00;-1.570658e+00;1.931040e+00;1.990311e+00;1.848306e+00;1.658359e-01;-4.362657e-01;1.743961e-02
'training-44';0.030000;-1.276626e+01;-6.390172e+00;-8.447234e+00;2.153280e+00;2.377684e+00;3.880028e-01;-6.407821e+00;-1.068086e+01;-1.998987e+01;-1.331198e+01;-7.014589e+00;3.769815e+00;5.270849e+01;3.334524e-01;-1.423984e+00;-1.452221e+00;-9.469340e-01;-3.757777e-01;5.698351e-01;-2.505205e+00;-1.019229e+00;8.612891e-01;6.748055e-01;-2.099543e+00;-1.092207e+00;-1.992039e-01;1.226063e-01;-9.335221e-02;4.721681e-01;7.107626e-02;-3.861395e-01;-1.225659e+00;-4.785170e-01;2.529434e+00;2.163137e+00;1.558364e+00;6.914971e-01;-5.448467e-01;1.037286e-01
'training-44';0.040000;-1.117105e+01;-9.468319e+00;-1.103978e+01;2.105120e+00;7.946770e+00;5.634651e+00;-9.506890e+00;-1.211921e+01;-1.866155e+01;-1.855535e+01;-1.496653e+01;-1.173252e+01;5.377476e+01;2.340945e-01;-1.216430e+00;-4.770974e-01;-1.328442e+00;-2.075964e+00;-2.437797e+00;-1.748782e+00;2.459394e+00;2.932997e+00;2.796234e+00;-7.303913e-01;-2.989244e+00;-6.867103e-02;-1.351639e-01;3.905150e-01;5.746059e-01;2.256699e-01;-7.153112e-01;-1.444138e+00;6.027107e-02;1.463492e+00;1.330807e+00;8.783183e-01;9.764419e-01;8.303927e-01;3.891564e-02
'training-44';0.050000;-1.220669e+01;-1.148479e+01;-1.092339e+01;4.123170e+00;5.021100e+00;9.886034e+00;-1.742001e+00;-1.159651e+00;-6.499970e+00;-6.561745e+00;-8.736605e+00;-4.048012e+00;5.267544e+01;-4.775610e-02;-5.640997e-01;5.634583e-01;6.875892e-01;-9.507721e-01;-1.721320e+00;-2.919636e-01;2.353378e+00;2.120603e+00;7.535591e-01;1.701504e-01;-2.445884e+00;1.718304e-01;-1.959966e-01;8.926309e-01;4.093738e-01;-7.036292e-02;-5.926841e-01;-1.196477e+00;-1.787982e-01;-7.722040e-01;-2.676798e-01;-2.598678e-01;8.509377e-01;9.267747e-01;2.221043e-02
'training-44';0.060000;-1.386106e+01;-1.106652e+01;-6.178508e+00;2.862830e+00;-2.106559e-01;-7.656343e+00;-6.038043e+00;-4.786957e-01;-9.459466e+00;-1.063025e+01;-1.224422e+01;-9.799829e+00;5.338394e+01;-4.697291e-01;6.859350e-01;1.539905e-01;-4.673875e-01;-3.144653e+00;-4.500659e+00;-1.973266e+00;-1.923292e-01;1.838133e+00;7.881027e-01;3.988096e-01;2.685067e+00;-1.463089e-01;9.109822e-03;8.278866e-01;-1.398521e-01;-3.221219e-01;-1.968099e-01;3.241523e-01;-1.662257e-01;-1.892598e+00;-8.718160e-01;-7.096850e-01;6.883305e-01;1.223161e+00;-1.946121e-02
'training-44';0.070000;-1.166003e+01;-8.411571e+00;-8.060577e+00;5.212372e+00;1.702536e+00;-1.573100e+00;-9.602062e+00;-4.734223e+00;-1.398790e+01;-1.350673e+01;-7.524992e+00;-9.425948e+00;5.376305e+01;-2.946189e-01;2.087987e+00;2.791047e-01;-1.729276e+00;-2.804854e+00;-4.381119e+00;-3.286954e+00;-3.554387e+00;7.032256e-02;3.795323e-01;1.590544e+00;7.045110e-01;-4.933281e-02;2.163079e-01;3.607118e-01;-1.557913e-01;-7.744004e-02;2.288776e-01;7.747151e-01;2.753678e-01;-1.104795e+00;-4.714896e-01;-3.913903e-01;1.827367e-01;3.371216e-01;4.321884e-02
'training-44';0.080000;-1.379303e+01;-7.575251e+00;-1.170123e+01;-7.764180e-01;-6.117212e+00;-1.113908e+01;-1.544319e+01;-1.129357e+01;-5.726927e+00;-1.114235e+01;-1.357828e+01;4.381784e+00;5.249940e+01;4.030750e-01;1.596959e+00;-1.034181e+00;-1.730619e+00;-2.132973e+00;5.128645e-01;-1.082415e+00;-4.049715e+00;-4.009431e-01;-5.651771e-01;2.001064e+00;1.551361e+00;-5.539551e-02;3.559176e-01;-2.438492e-01;1.741086e-01;8.608339e-01;1.044729e+00;1.526924e+00;1.183577e+00;7.189720e-01;-2.682702e-01;-3.638802e-01;3.284182e-02;-9.555447e-01;2.053853e-01
'training-44';0.090000;-1.371380e+01;-2.790482e+00;-6.766503e+00;-2.703585e+00;-6.049894e+00;-1.027819e+01;-1.347419e+01;-1.352415e+01;-8.014627e+00;-4.408035e+00;-1.168484e-01;-7.616262e+00;5.287104e+01;5.973813e-01;7.839475e-01;3.785879e-01;9.320049e-01;-3.122243e-01;-3.545063e-01;6.394499e-01;-1.241905e+00;8.826931e-01;-5.267522e-01;2.827064e-01;-1.934228e-01;3.424679e-01;1.653513e-01;-7.907317e-01;1.121821e-01;7.948952e-01;7.086559e-01;9.348671e-01;1.620333e+00;2.305178e+00;2.029201e-01;4.079384e-02;-4.565582e-01;-4.344914e-01;1.850944e-01
