name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-67';0.000000;-3.078106e+00;-1.094226e+01;-8.598581e+00;4.340537e+00;-2.727356e+01;-3.261310e+01;-6.987665e+00;-9.634791e+00;-3.151833e+00;-6.470466e+00;9.048174e+00;1.193929e+00;6.131599e+01;7.824025e-01;2.548982e-01;-4.436720e-01;6.210688e-01;4.722647e+00;4.771582e+00;-1.626290e+00;-9.571074e-01;-5.833049e+00;-1.586508e+00;-1.285185e+00;-9.747478e-01;1.755718e-01;-3.085986e-01;2.313959e-01;1.652246e-01;-2.089286e-01;-3.809823e-01;-3.073696e-01;5.886708e-01;6.454857e-01;8.887290e-01;6.911251e-01;-3.013328e-01;-4.636889e-01;-1.428231e-01
'training-67';0.010000;8.834294e-03;-1.417228e+01;-1.304702e+01;3.481390e+00;-1.594530e+01;-2.714497e+01;-1.743139e+01;-1.310708e+01;-1.813443e+01;-1.520936e+01;-1.895747e-01;-8.054709e-01;6.254576e+01;-2.112508e-02;6.207962e-01;7.104234e-02;-4.322949e-01;3.809324e+00;4.890587e+00;-5.479034e-01;-7.613087e-02;-4.818322e+00;2.092391e-01;-3.965504e+00;-3.490263e+00;-2.743672e-01;-4.036667e-01;3.427899e-01;2.486274e-01;-3.839234e-01;-1.462505e+00;-9.702996e-01;1.013244e+00;9.901757e-01;1.972349e+00;7.636828e-01;-1.680354e-01;-1.516442e-01;-1.842233e-01
'training-67';0.020000;-7.095637e-01;-8.052754e+00;-8.592723e+00;7.875454e+00;-9.324456e+00;-1.148925e+01;-9.897249e+00;-1.268418e+01;-2.482578e+01;-1.003356e+01;7.241122e+00;-2.680110e+00;6.157897e+01;-3.588268e-01;1.228929e+00;1.250937e-01;1.031077e-01;3.274396e+00;3.175231e+00;7.778713e-01;1.829833e+00;-1.896767e+00;9.712448e-01;-1.451689e+00;-2.035435e+00;-3.135742e-01;-3.111833e-01;1.899842e-01;1.846839e-01;-3.976060e-01;-1.786392e+00;-1.670542e+00;6.745768e-01;4.656942e-01;1.960677e+00;-1.370386e-01;-2.919937e-01;5.263222e-01;-1.715711e-01
'training-67';0.030000;-4.368002e+00;-9.283026e+00;-8.246299e+00;4.116032e-01;-1.720149e+01;-1.872209e+01;-8.272390e+00;-8.490749e+00;-1.640647e+01;-3.642725e+00;-9.875821e+00;-1.432037e+01;5.981267e+01;-6.653165e-01;1.481833e+00;5.150822e-01;-1.039567e+00;-1.865755e+00;7.182592e-01;2.237849e+00;2.600301e+00;2.060557e+00;9.530306e-01;-2.042110e+00;-1.202626e+00;-5.009716e-01;-1.282215e-01;-4.021286e-02;2.308791e-01;2.153054e-02;-9.472238e-01;-1.338133e+00;1.620536e-01;-2.927393e-01;1.021447e+00;-1.046937e+00;2.936276e-01;1.276731e+00;-1.332981e-01
'training-67';0.040000;-2.683822e+00;-7.242238e+00;-1.037347e+01;6.390968e+00;-1.027348e+01;-2.094838e+01;-7.677811e+00;-2.793793e+00;-1.349965e+01;-7.397558e+00;6.632851e+00;-2.225797e+00;6.111467e+01;-4.514182e-01;7.743013e-01;2.577275e-01;-1.063325e+00;-1.371774e+00;-1.494966e+00;3.537179e-01;3.314753e-02;5.308964e-01;-2.643596e+00;-3.706851e+00;5.130444e-01;-5.689815e-01;-1.848827e-01;-2.078076e-01;2.617034e-01;-6.292836e-02;1.253127e-01;-3.985695e-01;-1.477151e-01;-4.517888e-01;3.262910e-01;-1.061210e+00;-4.753520e-01;5.047086e-01;-1.764228e-01
'training-67';0.050000;-2.330619e+00;-7.168374e+00;-9.581232e+00;-9.742034e-01;-2.479956e+01;-1.882411e+01;-7.351867e+00;-5.050769e+00;-1.349471e+01;-1.176220e+01;-1.009599e+01;-7.045755e+00;6.027306e+01;-6.159367e-01;6.470457e-01;1.159121e+00;2.585740e-01;1.396290e+00;5.350233e-01;4.744415e-01;-6.414847e-01;-9.249178e-01;-3.218025e+00;-1.369786e+00;1.619153e+00;-8.131539e-01;-1.713353e-01;-1.533312e-01;7.812089e-03;1.410985e-03;1.416463e+00;1.003384e-01;-3.916737e-01;2.145919e-02;-9.319604e-04;4.326613e-02;4.226066e-01;6.638255e-01;-6.197342e-02
'training-67';0.060000;-3.985346e+00;-5.238574e+00;-6.636619e+00;3.251734e+00;-1.238429e+01;-1.891307e+01;-8.588922e+00;-1.423844e+01;-2.362717e+01;-1.919180e+01;-1.118304e+01;-3.752194e+00;5.850387e+01;-1.307930e+00;6.072842e-01;1.111591e+00;-8.606048e-01;2.269937e+00;1.274002e+00;9.209997e-01;1.191782e+00;1.227425e+00;-2.249277e+00;-4.164611e+00;-9.227805e-01;-1.039597e+00;-1.368874e-01;6.542091e-02;-2.465902e-01;-2.015872e-01;7.758933e-01;4.487415e-01;-5.444454e-01;5.456676e-01;3.698019e-01;1.362479e+00;1.313105e+00;8.268211e-01;5.860359e-02
'training-67';0.070000;-6.796924e+00;-7.049629e+00;-4.319121e+00;3.274090e+00;-9.164638e+00;-1.706462e+01;-5.444627e+00;-5.975852e+00;-1.596730e+01;-1.383573e+01;-7.816804e+00;-5.461403e+00;5.705230e+01;-1.093737e+00;7.986851e-01;1.272108e-01;-1.133872e+00;3.395702e+00;-1.645330e-01;-4.159832e-03;2.128280e+00;1.707633e+00;9.722015e-01;2.998034e-01;2.834414e+00;-5.755310e-01;1.688578e-02;2.618003e-02;-3.586304e-01;1.258578e-01;-4.074335e-02;3.957376e-01;-9.763502e-01;-4.745132e-01;-1.018030e-01;1.575350e+00;1.538538e+00;9.508923e-01;1.211536e-01
'training-67';0.080000;-6.990319e+00;-4.265189e+00;-7.446571e+00;-3.620254e-02;-6.741261e+00;-1.545811e+01;-4.026432e+00;3.627657e+00;-6.126230e+00;-1.760718e+01;-1.532980e+01;-7.631876e+00;5.752706e+01;-8.969551e-01;1.025586e+00;-4.592684e-01;-1.375038e+00;1.507987e+00;1.098520e+00;-2.129208e+00;1.376603e+00;1.063631e+00;2.073684e+00;2.023878e+00;4.039519e+00;-3.947750e-01;1.140806e-01;-1.658605e-01;1.447858e-01;7.175844e-01;-4.180804e-01;4.059899e-01;-1.074173e+00;-1.702272e+00;-6.057941e-01;1.054261e+00;1.780609e+00;6.124291e-01;5.725547e-02
'training-67';0.090000;-6.296817e+00;-3.661641e+00;-8.540202e+00;-4.999597e+00;-1.064257e+01;-2.137425e+01;-9.653911e+00;-3.342415e+00;-1.370702e+01;-7.693508e+00;-6.523595e+00;9.066157e+00;5.788380e+01;-7.369952e-01;5.687948e-01;1.513986e-01;1.145079e+00;1.573549e+00;2.601452e+00;-2.882205e+00;-3.106462e+00;-1.352036e+00;2.497242e+00;3.228661e+00;3.892464e+00;-5.297966e-01;5.277098e-02;-2.984540e-01;7.064301e-01;8.526329e-01;-6.923893e-01;4.092477e-01;5.281121e-02;-1.636298e+00;-1.603431e-01;-1.830094e-01;3.783167e-01;-1.323432e+00;-1.012479e-01
