name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-59';0.000000;-3.373697e+00;-7.988686e+00;-8.087952e+00;1.048667e+01;-1.068559e+01;-5.583881e+00;-8.714310e-01;-4.779004e+00;-7.601014e+00;-1.557373e+01;-9.384695e+00;-2.191845e+00;6.087094e+01;1.324720e+00;2.538155e+00;2.512719e+00;5.200432e-01;2.243967e+00;5.250525e-02;-2.849264e+00;2.770863e-01;-2.684106e-01;2.917668e+00;2.599584e+00;-6.194031e-01;5.197754e-01;-5.004440e-01;-5.087373e-01;-3.216902e-01;-3.705037e-01;6.856086e-02;-6.439772e-02;6.381142e-01;1.005062e-01;1.533750e+00;9.462225e-01;3.444643e-01;-8.059834e-02;-2.058891e-01
'training-59';0.010000;3.890808e-01;-2.371427e+00;1.253099e+00;1.948046e+01;-1.732334e+00;-6.142558e-01;-6.750435e+00;-5.390633e+00;-1.973196e+01;-1.568864e+01;-2.328007e+00;-8.080061e+00;6.181913e+01;2.227649e-01;1.818841e+00;2.058692e+00;-6.127742e-01;2.278134e+00;-4.576538e-01;-2.576239e+00;-6.160568e-01;3.772948e+00;6.627456e+00;5.093775e+00;-1.672139e+00;2.356499e-01;-6.557840e-01;-8.655138e-01;-5.708879e-01;-3.500710e-01;-9.727442e-02;-1.991583e-01;9.421569e-01;-4.895565e-01;1.197206e+00;4.632885e-01;-4.171748e-01;2.267513e-01;-2.794063e-01
'training-59';0.020000;1.368512e+00;1.893461e+00;-1.948843e-01;8.589992e+00;-3.942386e+00;-7.806167e+00;-1.217825e+01;-3.087758e+00;-2.877594e+00;-9.279329e-01;8.487964e-02;-2.344753e+00;6.299573e+01;-6.265231e-01;3.541261e-01;1.131281e+00;-7.660664e-01;2.569688e+00;-1.440382e-02;2.047947e-01;1.226189e+00;5.379660e+00;5.793886e+00;3.074810e+00;-4.960267e-01;-3.676075e-01;-5.387274e-01;-1.028111e+00;-8.479897e-01;1.977424e-01;-4.166451e-01;-1.384768e-01;9.446388e-01;-9.541861e-01;-9.519712e-01;-1.584219e+00;-1.364790e+00;2.399190e-01;-2.595364e-01
'training-59';0.030000;-4.630977e+00;-3.835554e+00;-1.741026e+00;8.371140e+00;-2.666527e+00;-6.761007e+00;-8.099216e+00;-8.704911e+00;8.902016e+00;1.024065e+01;1.134939e+01;-1.047609e+01;6.098680e+01;-9.785795e-01;-6.973990e-01;3.489977e-01;-5.872567e-01;1.594735e+00;-9.098315e-01;3.344918e-01;-2.645247e+00;2.893585e+00;3.796001e+00;2.760971e-01;4.526652e-01;-4.335648e-01;-7.989135e-02;-8.586963e-01;-8.851172e-01;3.473837e-01;-6.049147e-01;3.986648e-01;6.472647e-01;-6.367746e-01;-2.792541e+00;-3.022594e+00;-2.498700e+00;2.265202e-01;-1.008803e-01
'training-59';0.040000;-3.996284e+00;-5.485991e+00;-9.344832e-01;1.221100e+01;2.629946e+00;-2.582525e+00;8.269328e-01;3.009079e+00;4.980299e+00;4.310555e-01;-8.493472e-01;-3.473966e+00;5.944907e+01;-7.682452e-01;-1.344278e+00;-8.723830e-01;1.495997e+00;5.024415e-01;-4.137897e-01;4.185651e-01;-3.479249e+00;-4.588585e+00;-3.587701e+00;-1.815525e+00;-4.822105e-01;-4.432995e-01;1.621302e-01;-4.384398e-01;-6.517385e-01;3.214779e-02;-8.853127e-01;3.688567e-01;3.744920e-02;-2.455820e-01;-2.544414e+00;-2.286438e+00;-1.442446e+00;-9.160084e-02;1.462765e-01
'training-59';0.050000;-1.821419e+00;-2.168695e+00;3.367887e+00;1.473368e+01;2.955173e+00;-7.775235e+00;-1.158057e+01;-2.166529e+01;-9.192981e+00;2.611872e+00;-4.804086e-01;-5.252129e+00;6.142463e+01;-1.058308e-01;-1.625438e+00;-1.365062e+00;-6.887245e-03;2.871841e-01;1.735363e+00;5.531996e-01;-1.447211e+00;-5.205635e+00;-3.794720e+00;-4.954558e+00;-5.464466e-01;-2.309055e-01;2.095393e-01;8.565442e-02;-1.839068e-01;-2.056663e-01;-6.701328e-01;2.918668e-02;1.073617e-01;1.462500e+00;-8.024961e-01;-8.161489e-01;-2.945910e-01;-4.615937e-02;1.515086e-01
'training-59';0.060000;-3.877492e+00;-5.661359e+00;-7.111256e+00;1.288871e+01;-4.241028e+00;-9.368002e+00;-8.344748e+00;-1.400381e+01;-1.677302e+01;-1.505204e+01;-3.077844e+00;-7.367785e+00;6.056032e+01;-2.522465e-01;-1.374053e+00;-1.270381e+00;-8.955122e-01;-1.203100e+00;5.072823e-01;2.826868e-01;-6.007395e-01;-3.292801e+00;-1.842945e+00;-1.522095e+00;-4.544750e-01;2.624454e-01;2.025619e-01;7.852616e-01;8.490987e-01;-1.131277e-01;-2.217994e-01;-4.245855e-01;-3.270105e-01;1.633891e+00;1.730801e+00;1.487703e+00;8.976839e-01;3.832063e-01;1.505478e-01
'training-59';0.070000;-5.219526e+00;-1.187506e+01;-5.477952e+00;7.997851e+00;2.204880e+00;5.308547e+00;-7.473775e-01;-7.434519e+00;-6.249499e+00;-9.913980e-01;-1.230915e+01;-1.126141e+01;5.927665e+01;-1.888826e-01;-2.542393e-01;-3.715375e-01;-4.198337e-01;-9.031582e-01;-1.224434e+00;9.392393e-01;3.227998e+00;-1.766788e+00;-1.157121e+00;-1.343573e+00;2.080007e-01;-2.889404e-02;1.994639e-01;1.047589e+00;8.214380e-01;4.984370e-01;-6.591596e-02;-9.726782e-01;-7.882810e-01;1.538313e+00;2.381003e+00;1.785766e+00;1.863569e+00;5.307063e-01;7.172902e-02
'training-59';0.080000;-3.558462e+00;-7.503074e+00;-2.863468e+00;1.110135e+01;-3.010407e+00;-6.588004e+00;-3.176228e+00;-7.110003e+00;-1.295545e+01;-6.982033e+00;-2.545453e+00;-2.741700e+00;6.183529e+01;2.860900e-01;1.896430e+00;2.876348e+00;1.136831e+00;-1.138463e-02;-1.056819e+00;-1.409507e+00;2.352602e+00;2.345995e+00;2.532015e+00;8.674015e-01;1.056598e+00;2.084335e-01;1.787779e-01;4.195499e-01;7.359541e-03;1.528726e-01;2.936741e-01;7.841482e-02;-4.064801e-01;4.899743e-01;1.944341e+00;1.487728e+00;8.927596e-01;1.480930e-01;-5.318581e-02
'training-59';0.090000;-2.925347e+00;-2.519034e+00;-6.136946e-01;1.352818e+01;-2.175928e+00;-1.528740e+01;-9.468630e+00;-8.972201e+00;-1.993571e+01;-7.208738e+00;-7.464468e+00;-6.525168e+00;6.064268e+01;6.223205e-01;1.977266e+00;6.687634e-01;1.469126e+00;-6.382534e-01;-2.345977e+00;-2.542108e+00;4.767684e+00;3.879981e+00;2.946628e+00;3.168540e+00;1.351549e+00;1.547455e-01;9.023817e-02;-2.664142e-01;-8.039368e-01;-5.305030e-01;5.406610e-01;1.348802e+00;3.730208e-01;-8.620216e-01;6.095365e-01;3.730856e-01;1.238360e-01;-2.165861e-01;-4.421242e-02
