name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-34';0.000000;-3.808630e+00;-1.517782e+01;-1.242295e+01;9.519621e+00;6.910348e+00;2.040541e+00;-4.183358e+00;-1.127128e+01;-4.179072e+00;3.172021e+00;-2.269502e+00;1.284017e+01;6.338407e+01;-2.185130e-01;-8.612727e-01;-6.697976e-01;1.292260e+00;-1.182560e+00;-9.989077e-01;-1.035359e+00;-2.154860e+00;-4.136568e+00;-3.443828e+00;-1.823074e+00;-4.000971e+00;-1.427868e-01;2.371250e-01;-2.664959e-02;-9.928934e-02;-1.219692e+00;-7.322527e-01;1.694914e-01;5.752457e-01;7.393141e-01;5.657803e-01;1.055266e-01;3.426557e-01;7.030602e-02;1.960602e-02
'training-34';0.010000;-4.582010e+00;-1.729708e+01;-1.110720e+01;1.966225e+01;4.872838e+00;-4.470106e+00;-4.590182e+00;-1.620648e+01;-8.615696e+00;1.190812e+00;-7.144943e+00;2.304821e+00;6.267794e+01;2.806498e-01;-1.077255e+00;-3.391686e-01;-6.885839e-01;-2.419885e+00;-5.342579e-01;6.232256e-01;6.836443e-02;-2.738705e+00;-4.506311e+00;-2.119482e+00;-4.878726e+00;-1.066608e-01;2.553348e-01;8.714777e-02;-1.529685e-01;-1.714749e+00;-6.582304e-01;-1.158850e-01;5.575665e-01;7.013246e-01;4.308538e-01;2.629429e-01;4.617230e-01;2.412244e-01;5.974140e-02
'training-34';0.020000;-4.514505e+00;-1.842455e+01;-1.642981e+01;1.090961e+01;2.016303e+00;3.013267e-01;-9.156740e+00;-1.957797e+01;-2.264360e+01;-1.305651e+01;-8.947153e+00;-1.897007e+00;6.302320e+01;7.175305e-01;-8.865297e-01;-1.331559e+00;-3.815775e+00;-4.225161e+00;-3.837758e-01;1.011577e+00;4.300989e-01;-2.006598e+00;-2.384953e+00;3.840794e-02;-3.210563e+00;-6.281967e-02;-7.960451e-03;1.364442e-01;3.429522e-01;-7.303686e-01;6.227330e-02;-5.637134e-01;4.760056e-01;7.509707e-01;9.126477e-01;1.311790e+00;9.709317e-01;3.209981e-01;3.124466e-02
'training-34';0.030000;-2.052444e+00;-1.894072e+01;-1.211536e+01;5.381709e+00;-2.742055e+00;2.388593e-01;1.419462e+00;-6.776110e+00;-8.640331e+00;-1.124527e+01;-9.528086e+00;-4.184867e+00;6.303120e+01;5.901390e-01;-4.129053e-01;-1.103759e+00;-4.727468e+00;-2.952412e+00;-1.885899e+00;7.290055e-01;5.928440e-02;-3.047284e+00;-2.658551e+00;-4.452004e-01;-3.190053e+00;1.159367e-01;-3.975510e-01;1.121746e-01;5.126729e-01;9.132212e-01;7.060555e-01;-1.161901e+00;-6.627482e-01;1.498224e-02;7.633338e-01;1.687431e+00;8.284146e-01;8.644328e-01;1.551048e-02
'training-34';0.040000;-1.485761e+00;-1.878864e+01;-1.857667e+01;-2.418981e+00;-1.040801e+01;-2.232820e+00;-2.130295e+00;-1.383597e+01;-1.419974e+01;-2.534707e+00;-8.858912e-01;3.219871e-02;6.289334e+01;-4.130599e-01;-5.112263e-01;1.427259e+00;-3.401404e-01;-6.049303e-01;-3.141654e+00;1.291779e+00;1.604534e+00;5.809601e-01;2.191242e+00;2.194444e+00;-3.240317e+00;-9.786224e-02;-4.637280e-01;1.423840e-01;6.018980e-01;1.879473e+00;1.036845e+00;-5.922918e-01;-8.522165e-01;-2.960302e-01;4.390116e-01;1.084811e+00;4.871541e-01;1.262731e+00;-5.847931e-03
'training-34';0.050000;-3.145687e+00;-1.917956e+01;-1.555258e+01;2.689205e+00;-3.677064e+00;-1.263253e+01;-4.458377e+00;-1.878106e+01;-2.807404e+01;-1.736284e+01;-1.340158e+01;-1.461005e+01;6.332255e+01;-1.141810e+00;-7.040331e-01;8.447872e-01;2.139705e+00;-6.997234e-01;-4.964823e+00;-2.830616e+00;-4.439419e-01;-2.158147e-01;1.642748e+00;9.445730e-01;-5.416852e-01;-1.158714e-02;-3.318467e-02;2.320706e-01;-6.832526e-02;1.446403e+00;6.320889e-01;8.849157e-01;-6.589105e-01;-5.188093e-01;8.428289e-01;1.082793e+00;1.040501e+00;2.147173e+00;2.518250e-02
'training-34';0.060000;-6.033183e+00;-2.086126e+01;-7.574915e+00;1.055516e+01;-5.408445e-01;-8.971253e+00;2.410744e-01;-5.552828e+00;-1.002194e+01;9.584839e-01;3.961812e+00;-1.288600e+01;6.238822e+01;-7.351347e-01;-2.904606e-02;7.036580e-01;2.148002e+00;-1.672810e-01;-1.805773e+00;-1.469694e+00;-7.984387e-01;-1.227275e+00;8.884538e-01;1.779292e+00;1.778910e+00;-2.829742e-02;5.130892e-01;3.490932e-01;-1.013962e+00;-3.469751e-01;-8.170195e-02;1.903124e+00;-3.208112e-01;-2.412775e-01;6.053393e-01;-3.750533e-01;1.030951e-01;1.970927e+00;1.311598e-01
'training-34';0.070000;-5.487782e+00;-2.142458e+01;-1.339230e+01;9.593166e+00;-1.117426e+01;-2.121604e+01;-1.391930e+01;-1.313739e+01;-1.180830e+01;-4.778121e+00;-7.229072e+00;-4.341921e-01;6.322583e+01;5.852531e-01;5.063578e-01;-1.083585e+00;1.260476e+00;-1.079206e-02;1.870739e+00;-1.184810e+00;-1.333276e+00;2.070978e+00;3.406807e+00;4.964879e+00;5.036199e+00;2.070667e-01;6.007044e-01;3.100658e-01;-5.633125e-01;-6.106334e-01;2.243715e-01;2.468107e+00;1.339962e+00;1.256580e+00;1.314137e+00;2.649381e-01;2.866265e-02;2.223636e-01;1.705962e-01
'training-34';0.080000;-3.990387e+00;-1.781136e+01;-1.613851e+01;4.869050e+00;-7.495821e+00;-6.969930e+00;-4.748303e+00;-2.065000e+01;-2.846899e+01;-4.384799e+00;4.924316e+00;1.838823e+00;6.280022e+01;1.288855e+00;6.290444e-01;-2.678363e+00;-1.635401e+00;-1.357906e+00;2.956183e+00;-1.135180e+00;8.428132e-01;2.464260e+00;-5.660540e-01;6.997665e-01;3.825378e+00;4.486095e-01;1.868412e-01;4.693698e-03;2.101284e-01;-2.697883e-01;2.306604e-01;8.422707e-01;1.710972e+00;2.148289e+00;1.890096e+00;6.821843e-01;-1.093714e+00;-1.325630e+00;1.609625e-01
'training-34';0.090000;-1.240820e+00;-1.817272e+01;-1.668870e+01;1.183464e+01;-2.535361e-01;-4.279492e+00;-7.887740e+00;-1.789886e+01;-8.495630e+00;2.342832e+00;1.094156e+01;3.208535e+00;6.415189e+01;8.497173e-01;5.172508e-01;-2.807648e-01;9.782402e-01;1.017447e+00;4.994736e+00;3.701936e+00;5.018333e+00;4.509101e+00;3.694693e+00;1.627649e+00;-4.531012e-01;6.029404e-01;-2.232603e-01;-1.368302e-01;1.093649e+00;-1.162319e-01;4.884564e-01;-8.960447e-01;1.644139e+00;1.818635e+00;2.410125e-01;-8.213119e-02;-1.893372e+00;-1.975120e+00;5.132809e-02
'training-34';0.100000;-1.712390e+00;-1.934197e+01;-1.931853e+01;1.257413e+00;-1.279073e+01;-2.658611e+00;-8.450608e+00;1.041970e+00;6.430184e-01;-5.432262e+00;-1.624673e+00;4.419523e+00;6.416824e+01;6.683908e-02;-1.102409e-02;1.352890e+00;9.401789e-01;4.719018e-01;8.435823e-01;4.641791e+00;6.767203e+00;7.004146e+00;4.155433e+00;-2.020662e+00;-2.104592e+00;5.785782e-01;-8.603413e-02;1.400364e-01;1.374675e+00;2.776386e-01;5.960215e-01;-1.888396e+00;5.764722e-01;-2.426923e-01;-1.195149e+00;-7.073041e-01;-1.148863e+00;-1.320763e+00;-9.152150e-03
'training-34';0.110000;-2.378194e+00;-1.807302e+01;-1.320612e+01;1.629019e+01;-3.439566e+00;1.601981e+00;6.441527e+00;1.108288e+00;-3.818804e+00;1.421907e+01;4.183666e+00;-3.990048e+00;6.555652e+01;7.995977e-02;1.422411e-01;2.369031e+00;-6.084733e-01;1.516586e+00;-1.553184e+00;4.147397e+00;4.797703e+00;1.006098e+00;6.354076e-01;-3.141767e+00;-1.874417e+00;3.987228e-01;2.093179e-01;2.623458e-01;4.974462e-01;-3.494606e-01;-5.194639e-01;-1.896184e+00;-1.624222e+00;-2.351520e+00;-2.016600e+00;-2.466735e+00;-7.389178e-01;7.608855e-03;-1.114015e-01
