name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-41';0.000000;-9.251222e+00;-3.915741e+00;-1.072348e+01;8.069040e-01;1.653817e+00;2.480169e-01;-6.255445e+00;-3.466528e+00;-8.740209e+00;-8.193088e+00;1.404907e+00;5.441632e+00;5.401027e+01;-1.141636e+00;-8.153652e-01;9.520663e-01;-7.934864e-01;-1.378072e+00;2.116713e+00;2.633867e+00;-1.046909e+00;-8.282458e-01;1.744832e+00;-1.852631e+00;-4.951915e+00;7.294808e-02;1.617618e-01;3.004014e-01;-1.796205e-01;8.555746e-01;9.042300e-01;-5.752611e-01;-9.711534e-01;-3.925165e-01;-7.835694e-02;-2.804473e-01;9.550687e-01;8.896565e-01;-2.802948e-02
'training-41';0.010000;-1.183741e+01;-7.458202e+00;-8.374435e+00;-1.586460e+00;-3.179372e+00;2.789115e+00;-4.128982e+00;-6.627884e+00;-1.727819e+00;4.936249e+00;-5.500135e+00;-7.728110e+00;5.420117e+01;-7.228233e-01;-7.188658e-01;2.710401e-01;4.597394e-01;2.347654e-01;1.257960e+00;1.700720e+00;-2.463764e-01;-5.064598e-01;1.328404e+00;-8.331410e-01;-4.598932e+00;1.231396e-01;1.748953e-01;2.437681e-01;-6.007226e-01;6.373582e-01;7.821770e-01;-1.009351e+00;-1.313396e+00;-3.486509e-01;-1.072956e-01;-4.588173e-01;1.061308e+00;1.985064e+00;-1.003680e-01
'training-41';0.020000;-1.366630e+01;-6.221337e+00;-7.137670e+00;-1.963846e+00;-2.819947e+00;9.561033e+00;5.850657e+00;-7.120396e+00;-1.638763e+01;-6.033597e+00;-4.405727e+00;-1.273307e+01;5.427956e+01;-5.422326e-01;6.383923e-01;3.944769e-01;2.857774e+00;2.336660e+00;-3.302160e-01;-1.755327e+00;-3.409758e+00;-1.380923e+00;5.508091e-01;2.412967e+00;-6.801243e-01;-9.229507e-02;1.134011e-01;-2.525441e-01;-1.158075e+00;-3.857924e-01;2.556944e-02;-1.494276e+00;-1.515325e+00;-1.984584e-01;3.715102e-01;1.380598e-01;4.943683e-01;2.189969e+00;-1.553538e-01
'training-41';0.030000;-1.065780e+01;-6.357272e+00;-1.116118e+01;4.490976e+00;5.064527e+00;1.881311e+00;-3.804897e+00;-2.871476e+00;-7.448796e+00;-2.630811e+00;1.445195e-01;-8.465673e+00;5.449132e+01;-5.668606e-01;-3.234036e-01;-1.772752e+00;5.676748e-01;6.754473e-01;-1.706576e+00;-1.738518e+00;-1.608739e+00;-1.088385e+00;4.775662e-02;1.321110e+00;2.837511e+00;-3.462704e-01;-5.217259e-02;-5.039153e-01;-7.413632e-01;-1.441019e+00;-6.997989e-01;-7.851067e-01;-4.226482e-01;5.433025e-02;4.613054e-01;1.565343e-01;-7.479199e-01;1.091675e+00;-1.521660e-01
'training-41';0.040000;-1.255219e+01;-1.274244e+00;-7.357721e+00;1.205705e+01;9.215166e+00;-9.491607e-01;-1.519412e+01;-2.239352e+01;-1.278434e+01;-1.655512e+00;1.064742e+01;2.409792e+00;5.340372e+01;-6.526113e-01;-2.275817e+00;-3.816412e+00;-2.776416e+00;-1.470566e+00;-3.872401e+00;-3.223137e+00;-1.358020e+00;1.320268e+00;3.075455e+00;-4.579153e-01;2.279706e+00;-4.691158e-01;1.011889e-01;-4.564916e-01;-1.630739e-01;-1.862533e+00;-1.318504e+00;-2.573213e-01;3.973159e-01;7.017503e-01;6.140442e-01;-6.451842e-01;-1.728092e+00;-9.017523e-01;5.180718e-02
'training-41';0.050000;-1.522877e+01;-1.154877e+01;-1.712817e+01;-5.758536e+00;-5.819692e+00;-4.886684e-01;-2.299185e+00;-7.035017e+00;-8.971392e+00;2.985990e+00;-6.421158e+00;-1.111987e+00;5.290774e+01;-9.284970e-01;-1.781338e+00;-1.330331e+00;-3.928259e+00;-1.360617e+00;-8.964806e-01;3.213836e-01;-1.000594e+00;4.494714e-01;8.487530e-01;-3.137299e+00;-6.204718e-01;-4.492802e-01;4.100506e-01;4.674916e-01;9.261128e-01;-6.463836e-02;-1.568052e-01;1.661789e-01;4.685930e-01;-2.468310e-01;-2.073750e-01;-1.372527e+00;-7.722477e-01;-1.539861e+00;2.124752e-01
'training-41';0.060000;-1.464387e+01;-1.500467e+01;-2.323624e+01;-1.072117e+01;-4.730666e+00;-8.615980e+00;-1.101788e+01;-1.182872e+01;-9.024994e+00;6.535277e+00;-3.412465e+00;-5.011390e+00;5.272577e+01;1.445300e-01;-9.150988e-01;-6.421028e-01;-4.206923e+00;-3.237828e+00;-2.021870e+00;-7.986983e-01;-2.050791e-01;9.203693e-01;-3.075610e+00;-3.998288e+00;-3.459894e+00;2.182457e-01;4.811524e-01;9.956734e-01;1.230205e+00;1.559710e+00;8.612105e-01;8.921403e-01;9.000915e-01;9.534635e-02;-8.655845e-01;-1.545960e+00;3.088282e-01;-5.792258e-01;2.351616e-01
'training-41';0.070000;-1.425444e+01;-8.398746e+00;-9.873582e+00;-3.761209e+00;5.234357e+00;1.232318e+00;-4.286098e+00;-1.315685e+01;-7.081110e+00;-2.482440e+00;-8.512034e+00;-7.857441e+00;5.258389e+01;1.084822e+00;1.333696e+00;1.270657e+00;9.597366e-01;7.750528e-01;-1.800947e+00;-6.077727e-01;-3.419364e+00;-1.925310e+00;-3.739349e+00;-7.699429e-01;-1.991993e+00;3.724247e-01;3.290360e-01;5.552809e-01;2.671705e-01;1.803470e+00;8.102571e-01;6.312620e-01;2.306155e-01;1.408593e-01;-5.678250e-01;-4.663752e-01;7.732387e-01;3.624052e-01;1.422766e-01
'training-41';0.080000;-1.231671e+01;-7.424749e+00;-1.419553e+01;-9.976228e+00;-1.250100e+01;-1.191901e+01;-1.819416e+01;-2.035800e+01;-9.127631e+00;-1.429934e+01;-8.298585e+00;-1.151695e+01;5.465687e+01;7.464908e-01;1.145034e+00;1.034116e+00;2.578134e+00;1.767652e+00;1.040534e+00;1.741899e+00;3.280970e-01;-1.820264e+00;-2.360295e+00;-9.745250e-02;6.933694e-02;2.958397e-01;-1.893314e-01;-9.874259e-02;-1.655208e-01;1.024134e+00;6.669568e-01;8.822824e-01;3.932521e-01;1.026992e+00;-9.041365e-02;5.285371e-01;6.920240e-02;5.415708e-01;-7.223839e-02
'training-41';0.090000;-1.096824e+01;-8.670250e+00;-1.529524e+01;-1.332324e+00;1.940740e+00;-7.841891e+00;-1.749912e+00;-1.986720e+01;-1.854663e+01;-5.293441e+00;-7.827813e+00;-7.819171e+00;5.380431e+01;4.157027e-01;-3.499942e-02;-8.325883e-01;1.696561e+00;1.879284e-01;7.286276e-01;2.041625e-01;-5.628856e-01;-1.019337e+00;-1.840780e+00;-1.221523e+00;-5.730613e-01;2.233059e-01;-5.616388e-01;-6.576620e-01;-1.056119e-01;-5.702242e-01;-7.137737e-01;6.140841e-01;-3.429503e-01;1.693581e+00;8.935291e-01;4.587126e-01;-5.800453e-01;4.962130e-02;-1.400333e-01
'training-41';0.100000;-1.255452e+01;-9.143754e+00;-1.535483e+01;9.550585e-01;5.754403e+00;1.123794e+00;-3.576483e+00;-6.833062e+00;-1.239355e+01;-3.860696e+00;-4.241838e+00;-4.683840e+00;5.359476e+01;-4.675671e-01;-7.244642e-01;-4.180841e-01;5.453326e-01;3.905178e-01;1.124755e+00;7.615945e-01;3.501642e+00;1.531420e-02;-1.382209e+00;-3.426486e+00;-1.461506e+00;-6.838684e-02;-3.269759e-01;-3.082713e-01;4.984576e-01;-7.065192e-01;-5.176567e-01;1.237688e-01;-9.148809e-01;4.606833e-01;4.762005e-01;5.737913e-01;-3.015855e-02;1.827202e-01;-6.635098e-02
'training-41';0.110000;-1.205702e+01;-7.714240e+00;-1.345687e+01;-7.440448e-01;-2.953703e+00;-1.645944e+00;-1.057412e+01;-2.273374e+01;-1.054483e+01;-1.690567e+01;-1.664802e+01;-1.413930e+01;5.423148e+01;-1.116343e+00;-1.019866e+00;1.468697e+00;-8.749832e-01;-2.105249e+00;1.227363e+00;-1.832372e+00;3.461768e+00;1.624546e+00;-1.934829e+00;-2.005653e+00;-9.784651e-01;-1.456284e-01;6.241546e-02;3.774497e-01;1.073479e+00;-5.350084e-02;2.717709e-01;2.109179e-01;-2.213209e-01;3.139535e-01;3.320677e-02;1.110682e+00;1.200109e+00;8.684345e-01;-5.251236e-03
'training-41';0.120000;-1.411015e+01;-1.152507e+01;-1.720513e+01;-7.543705e+00;-8.101192e+00;-9.393205e+00;-9.974079e+00;-1.416520e+00;-1.305196e+01;-1.540427e+01;-2.102091e+01;-1.566442e+01;5.410135e+01;-1.223656e-01;9.611025e-02;2.375762e+00;3.313106e-01;3.259569e-01;1.410010e+00;-1.814238e+00;6.191868e-01;-7.612025e-01;5.556861e-01;1.438196e-01;1.185640e+00;1.485519e-01;4.888701e-01;8.590088e-01;5.975521e-01;4.786329e-01;1.063357e+00;3.262421e-01;5.384029e-01;-7.844931e-01;-5.615347e-01;4.436730e-01;1.880942e+00;8.961588e-01;8.534111e-02
'training-41';0.130000;-1.577214e+01;-1.257892e+01;-7.026600e+00;-1.457859e+00;-1.657705e+00;3.553423e+00;-7.712974e+00;-5.266633e+00;-1.009470e+01;-9.195796e+00;-9.466543e+00;-7.221209e+00;5.282288e+01;5.551792e-01;1.441962e+00;3.137883e+00;1.536068e+00;1.579063e+00;1.640589e+00;3.854742e-01;2.448110e+00;-4.650446e-01;2.743683e+00;2.993867e+00;2.445538e+00;8.858033e-02;5.657126e-01;7.134184e-01;-6.456504e-01;3.748328e-01;1.098465e+00;-7.388186e-01;1.124803e+00;-4.651957e-01;-4.218801e-01;2.807842e-01;1.097065e+00;3.358539e-01;1.114328e-01
