name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-35';0.000000;-6.199511e-01;-1.466171e+01;-1.438314e+01;5.605074e+00;3.550844e+00;2.901347e+00;6.387580e+00;1.038369e+00;-6.273817e+00;1.530311e+01;9.758534e+00;-1.157833e-01;6.314897e+01;-5.918866e-01;5.220189e-01;1.003049e+00;-2.632663e-01;-1.898983e+00;8.727371e-01;-7.080117e-01;-1.381605e+00;3.493727e-01;-2.674664e+00;-1.030077e+00;6.857747e-01;-1.221619e-01;6.290456e-02;-8.981730e-02;-3.718649e-02;6.456196e-01;5.332581e-01;-3.446266e-01;5.874010e-02;-7.500358e-01;-6.471101e-01;-9.973373e-01;-1.525044e+00;-1.166214e+00;-1.796803e-02
'training-35';0.010000;-1.071994e+00;-1.290178e+01;-1.062508e+01;3.703813e+00;-5.145851e+00;1.702125e+00;5.117407e+00;-1.222886e+00;-1.563779e+01;9.963026e+00;1.533009e+01;4.985307e+00;6.345357e+01;-1.186611e+00;3.481348e-01;1.114042e+00;3.233010e-01;-2.200608e+00;-6.047413e-01;-2.015894e+00;-2.744255e+00;-4.703639e-01;-5.141544e+00;-4.401236e+00;-1.899540e+00;-3.947765e-01;2.747117e-01;-2.902512e-01;-3.493501e-01;8.635448e-01;1.293860e+00;-4.401428e-03;6.093357e-01;-6.988986e-01;-6.749392e-01;-2.168641e-01;-1.141813e+00;-1.393872e+00;5.553928e-02
'training-35';0.020000;-3.353363e+00;-1.293158e+01;-1.124693e+01;5.239374e+00;-1.595725e+00;7.864644e+00;3.482608e+00;-4.739029e+00;1.550346e-01;4.599826e+00;1.822373e+00;7.625450e-01;6.238586e+01;1.999846e-02;1.598744e-01;7.616197e-01;2.671548e+00;9.181191e-01;-1.116567e-01;2.396298e-01;-4.450459e+00;-2.476310e+00;-6.427911e+00;-6.969716e+00;-3.852638e+00;-7.569466e-02;4.679790e-01;-2.343805e-01;-3.218032e-01;3.938206e-01;1.102664e+00;8.252512e-02;2.862077e-01;-3.174114e-02;-3.058426e-01;1.014907e+00;2.165015e-01;-8.433703e-01;1.765528e-01
'training-35';0.030000;-5.186301e+00;-1.378610e+01;-1.038104e+01;7.404430e+00;-4.878910e+00;-2.604007e+00;-2.239404e+00;-9.794206e+00;-1.184006e+01;-5.052971e+00;-8.279562e+00;-1.005265e+01;6.155664e+01;4.757292e-01;-7.481650e-01;-6.229868e-01;2.587051e+00;3.161765e+00;1.342927e+00;1.864846e+00;-3.341671e+00;-1.612482e+00;-1.882361e+00;-3.769319e+00;-4.014377e+00;1.323009e-01;5.143736e-01;-1.005045e-01;-2.263658e-01;-5.324932e-01;3.890119e-01;2.778792e-01;-2.130430e-01;1.159474e+00;8.130106e-01;1.866644e+00;1.985224e+00;7.958896e-01;2.688112e-01
'training-35';0.040000;1.537195e+00;-1.342018e+01;-1.069707e+01;1.711250e+01;8.007969e+00;4.496130e+00;1.126413e+01;-1.692827e+01;-2.055423e+01;-9.328451e+00;-1.328522e+01;-1.186000e+01;6.371896e+01;9.168379e-01;-1.017337e-01;2.625475e-01;5.739622e-01;9.331505e-01;3.115287e-01;-1.217343e+00;-1.241603e+00;-6.087813e-01;7.702768e-01;-2.635273e-01;-2.473659e+00;4.970635e-01;-3.684757e-02;-7.737862e-02;7.646263e-02;-1.331972e+00;-1.240654e+00;-5.150731e-01;-1.323804e+00;1.042511e+00;9.221956e-01;1.279557e+00;1.996202e+00;1.760547e+00;1.500253e-01
'training-35';0.050000;-1.138626e+00;-1.639831e+01;-1.401495e+01;1.070250e+01;5.861128e+00;1.010102e+01;1.055087e+01;-1.183662e+01;-1.334557e+01;7.515358e+00;4.037289e+00;-8.775309e+00;6.344852e+01;9.368370e-01;-2.358370e-02;2.317493e-01;-1.290372e+00;-2.630641e-01;5.730623e-01;-2.352622e+00;1.448686e+00;2.660925e+00;5.925808e-01;2.171791e+00;1.390418e+00;6.629001e-01;-3.532120e-01;-1.961778e-02;9.150368e-02;-1.097432e+00;-1.679903e+00;-1.509705e+00;-1.188597e+00;4.303690e-01;-1.036723e-02;-9.220942e-01;1.145450e-01;1.479822e+00;1.351883e-02
'training-35';0.060000;-7.930107e-01;-1.213415e+01;-8.117238e+00;6.460149e+00;-2.299992e+00;3.069775e+00;-8.999248e+00;-9.925835e+00;-2.136118e+00;2.167046e+00;-5.653688e+00;-1.224442e+01;6.392523e+01;-3.947933e-01;-5.893093e-01;7.165648e-01;-2.049602e+00;-3.572737e+00;-2.302090e+00;-4.270658e+00;-1.633084e+00;-2.035618e-03;-1.267599e+00;4.074144e-02;2.247698e+00;4.091324e-01;-4.628472e-01;-3.055229e-01;-2.831641e-01;-8.796982e-02;-5.701648e-01;-7.018840e-01;6.377047e-01;2.263979e-01;-6.192706e-01;-8.550291e-01;-5.643073e-01;5.977305e-01;-1.325004e-01
'training-35';0.070000;6.629867e-01;-1.454703e+01;-1.051221e+01;6.278747e+00;-1.040250e+00;9.744816e-01;-3.870824e+00;-6.051994e+00;-7.744493e+00;-7.837816e+00;-1.236373e+00;-2.908345e+00;6.476801e+01;-6.345153e-01;-6.024661e-01;-3.924770e-01;-1.588328e+00;-2.984807e+00;-4.898790e+00;-2.551481e+00;-9.940854e-01;-1.967691e+00;-5.473894e+00;-3.348728e+00;1.024052e+00;2.438606e-01;-2.709935e-01;9.315703e-02;-1.542559e-02;5.647712e-01;3.270643e-01;3.318837e-01;1.559589e+00;6.538299e-01;-4.447581e-01;7.989069e-01;-2.448071e-01;-4.281382e-01;-2.005643e-01
'training-35';0.080000;-1.337578e+00;-1.729236e+01;-8.865615e+00;9.076372e+00;-6.405027e+00;-2.451052e+00;-2.878309e+00;-2.798600e+01;-2.336495e+01;-7.989857e+00;-1.044468e+01;-3.554986e+00;6.510488e+01;-6.117221e-01;-1.339907e+00;-8.411601e-01;2.830909e-01;-5.568025e-01;-4.619649e-01;2.070610e+00;1.111773e+00;-1.390826e+00;-4.716314e-01;-3.248044e-01;6.981773e-01;4.408111e-02;3.301820e-01;6.390912e-01;1.379956e-01;6.459655e-01;1.359820e+00;1.632655e+00;1.476825e+00;1.638996e+00;6.715854e-01;1.635119e+00;7.896279e-01;-4.003548e-01;-1.068752e-01
'training-35';0.090000;-4.038919e+00;-1.683153e+01;-1.560315e+01;1.452751e+00;-7.010387e+00;-1.163252e+01;-5.267001e+00;-7.776964e+00;-1.256961e+01;-1.477566e+01;-1.031086e+01;-7.999765e+00;6.407800e+01;-3.096661e-01;8.175003e-01;9.334839e-01;3.671375e-01;-1.357098e-01;1.312418e+00;2.274691e+00;3.345407e+00;1.131530e+00;4.189132e+00;1.130528e+00;2.448785e-02;-1.573959e-01;5.159586e-01;6.944450e-01;3.741592e-01;1.363926e-01;8.439687e-01;1.926232e+00;5.898808e-01;5.919840e-01;4.315073e-01;1.491209e+00;1.478270e+00;2.579629e-01;-1.176178e-02
