name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'training-02';0.000000;-1.116403e+00;-8.468547e+00;-1.483608e+01;7.157271e+00;-8.119808e+00;-1.208753e+01;-1.452121e+01;-1.540812e+01;-1.240102e+01;6.586960e+00;4.423667e+00;-8.831118e+00;6.205190e+01;-4.794272e-01;-1.520882e+00;7.992415e-01;-1.126358e+00;1.201443e+00;3.707640e+00;-1.986132e-01;-1.379076e+00;2.073410e-01;-6.676621e-01;-2.654491e+00;2.521212e-01;1.895592e-01;1.983544e-01;2.002974e-01;3.053319e-01;-1.086110e-01;-8.853771e-01;-9.043530e-01;-5.309124e-02;-5.760856e-01;-4.671912e-01;-5.412116e-01;-9.858511e-01;-4.977125e-01;1.894967e-01
'training-02';0.010000;-2.389081e+00;-1.229999e+01;-1.177122e+01;1.744825e+00;-4.638633e+00;4.636756e+00;-4.916430e+00;-1.829793e+01;-9.042271e+00;8.624260e+00;9.186096e+00;-6.029350e+00;6.324270e+01;-5.116730e-01;-1.203723e+00;1.405287e+00;-2.426385e+00;-4.100198e-01;1.836285e+00;-9.468485e-01;-3.727674e+00;-3.391080e-01;-2.463785e+00;-5.616210e+00;-1.440204e+00;3.289066e-01;7.014046e-01;5.937139e-01;8.343027e-01;7.772193e-01;-2.097034e+00;-2.018577e+00;5.811352e-02;-1.718492e-01;-7.145053e-01;-5.588449e-01;-9.176054e-01;-8.887464e-01;5.188695e-01
'training-02';0.020000;-2.877201e+00;-1.415724e+01;-1.237231e+01;4.231705e+00;-3.853179e+00;-1.911468e+00;-2.031666e+01;-2.085859e+01;-1.304369e+01;2.230000e+00;-1.123000e+01;-8.971395e+00;6.240430e+01;5.284677e-01;-6.779751e-01;2.022878e+00;-1.019400e+00;-2.419711e+00;1.215531e-01;-8.995171e-02;-3.085206e+00;-1.855391e+00;-2.475658e+00;-6.102888e+00;-1.390279e+00;1.067369e+00;8.171166e-01;9.251764e-01;8.721060e-01;1.280649e+00;-1.440920e+00;-1.570837e+00;7.225665e-01;4.236831e-01;-9.710804e-01;-4.185606e-01;3.265207e-01;-4.341417e-01;5.123283e-01
'training-02';0.030000;-2.794369e+00;-1.164282e+01;-9.041534e+00;-3.511871e+00;-1.230322e+01;-7.994132e+00;-1.635772e+01;-3.132125e+01;-1.377523e+01;-3.553486e+00;-1.583055e+01;-1.596200e+01;6.352024e+01;2.523648e+00;1.026233e+00;4.358937e+00;2.706259e+00;-7.473150e+00;-4.592202e+00;3.762369e-02;-1.385258e+00;-2.333820e+00;-2.557889e+00;-5.518320e+00;-3.370411e+00;2.345002e+00;1.682003e-01;6.857909e-01;-1.475579e-01;1.333519e+00;1.001843e+00;1.162237e-01;1.101480e+00;2.008217e+00;2.654460e-01;8.646730e-01;2.303687e+00;1.037170e+00;-6.491188e-02
'training-02';0.040000;1.728579e+00;-1.218701e+01;-6.086534e+00;4.688621e+00;-1.638607e+01;-5.164318e+00;-9.250319e+00;-2.432248e+01;-1.931150e+01;2.975409e-01;-1.358245e+01;-1.081619e+01;6.724998e+01;2.088495e+00;1.990022e+00;3.682947e+00;2.710567e+00;-2.471589e+00;-9.323041e-01;2.921983e+00;-4.318691e-01;-3.650705e+00;-2.713414e+00;-1.070833e+00;-9.534839e-01;1.743153e+00;-8.732527e-01;9.506156e-02;-1.341445e+00;-1.652516e-01;3.375640e+00;1.634385e+00;6.101199e-01;2.179129e+00;1.566464e+00;1.148948e+00;2.983147e+00;2.195296e+00;-8.349916e-01
'training-02';0.050000;7.926270e+00;-8.153937e+00;6.880578e+00;1.504766e+01;-3.573794e+01;-1.669783e+01;-1.026148e+01;-2.349227e+01;-1.757747e+01;-3.198953e+00;-1.722928e+01;-2.195901e+01;7.254487e+01;-4.506849e-01;8.912334e-01;-1.625363e-01;2.376229e+00;4.625136e+00;2.944332e+00;3.054585e+00;4.986744e+00;1.885779e+00;1.978457e+00;3.386197e+00;3.527251e+00;-3.335449e-01;-1.347899e+00;-5.742944e-01;-2.021349e+00;-1.661896e+00;3.765936e+00;2.239212e+00;7.567097e-02;1.429267e+00;1.326224e+00;8.918936e-01;2.616920e+00;2.444830e+00;-1.149498e+00
'training-02';0.060000;2.204955e+00;-5.951564e+00;-1.918629e+00;8.504770e+00;-4.493766e+00;-2.221141e+00;-8.754865e+00;-2.693242e+01;-2.939610e+01;-1.151433e+01;-1.588480e+01;-1.074031e+01;6.660775e+01;-2.350629e+00;-1.351673e-01;-2.423610e+00;-1.680642e+00;8.409345e+00;4.525211e+00;1.452167e+00;4.624437e+00;3.867130e+00;1.000911e+00;4.360590e+00;6.137369e+00;-1.768316e+00;-5.949797e-01;-7.820793e-01;-7.340840e-01;-1.483546e+00;3.967533e-02;-4.292571e-03;-1.004115e+00;6.601386e-02;6.141960e-01;1.710037e-01;7.111880e-01;5.998164e-02;-4.154404e-01
'training-02';0.070000;-5.285982e+00;-1.030437e+01;-1.193817e+01;6.461199e+00;4.876307e+00;5.255940e+00;-1.332525e+00;-5.082558e+00;6.959710e-01;1.224474e+01;2.251613e+00;1.636317e+00;6.217363e+01;-1.996283e+00;-7.826442e-01;-2.694529e+00;-3.407616e+00;5.916064e+00;3.875098e+00;1.150886e+00;3.232923e+00;5.383835e-01;4.441700e-02;4.850570e+00;5.308311e+00;-1.646751e+00;4.852983e-01;-2.521335e-01;8.505597e-01;-6.824654e-01;-3.066172e+00;-1.446245e+00;-1.000873e+00;-1.847287e+00;-1.540801e+00;-1.210741e+00;-1.208542e+00;-2.765266e+00;5.383900e-01
'training-02';0.080000;-3.418440e+00;-1.178763e+01;-8.795212e+00;5.786417e-01;5.353529e+00;6.484853e+00;-6.453960e+00;-1.040516e+01;-9.112569e+00;-2.419747e+00;-1.519949e+00;8.072993e+00;6.359402e+01;-1.136044e-01;-1.083436e+00;1.278523e+00;-1.815241e+00;-2.918676e+00;-1.419150e+00;-1.146745e+00;7.751108e-01;9.397278e-02;-8.913752e-01;1.752920e+00;-1.544106e+00;3.225544e-01;9.103864e-01;1.731213e-01;1.602616e+00;8.526269e-01;-3.994923e+00;-1.991398e+00;2.469208e-01;-1.570079e+00;-1.867859e+00;4.203023e-01;-1.448611e+00;-3.819216e+00;1.058393e+00
'training-02';0.090000;7.565532e-01;-9.149125e+00;-3.153773e+00;1.972649e+00;-1.108126e+01;-1.675332e+00;-5.657503e+00;-1.559129e+01;-2.502732e+01;-7.524161e+00;-1.588581e-01;-4.824104e+00;6.581798e+01;8.572944e-01;1.047001e-01;2.239196e+00;-9.687986e-01;-5.041712e+00;-1.314713e+00;-6.503231e-01;-2.325026e+00;-3.931646e+00;-3.129104e+00;-1.352676e+00;-6.458341e+00;1.312970e+00;9.611586e-01;5.989754e-01;2.337547e+00;2.655771e+00;-2.812734e+00;-1.605980e+00;1.737694e+00;-1.560822e+00;-1.200866e+00;1.797241e+00;-9.062314e-01;-2.191452e+00;1.421517e+00
